YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WESD,WSF1,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT21,WV03
1969,10,28,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,,,,,,,-999.0,,,,
1969,10,30,20.0,20.0,,,,,,,1130.0,0.0,78.0,,,,0.0,0.0,,86.0,57.02,534.0,100.0,,,,,63.0,,,77.0,1.0,9999.0,9999.0,,,,,1.0,,,,,,,9999.0,,,,
1969,10,31,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,
1969,11,1,0.0,0.0,,,,,,,1330.0,0.0,100.0,,,,0.0,0.0,,69.98,39.02,660.0,350.0,,,360.0,,63.0,,,87.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,-9999.0,,,,
1969,11,2,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,-9.0,-9.0,-9.0,,,,,-9.0,,,,,,,,,,,
1969,11,3,50.0,50.0,,,,,,,436.0,,53.0,,,,0.0,0.0,,69.98,41.0,348.0,350.0,,,,,76.0,,,113.0,999.0,999.0,999.0,,,,,999.0,,,,,,,1.0,,,,
1969,11,4,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,-999.0,-999.0,,,,,-999.0,,,,,,,,,,,
1969,11,6,30.0,40.0,,,,,,,1430.0,0.0,100.0,,,,0.0,0.0,,69.98,35.96,654.0,300.0,,,,,45.0,,,72.0,1.0,9999.0,9999.0,,,,,9999.0,,,,,,,9999.0,,,,
1969,11,7,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,-99.0,-99.0,,,,,-99.0,,,,,,,-99.0,,,,
1969,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,99.0,,,,,,,99.0,,,,
1969,11,9,30.0,60.0,,,,,,,1054.0,0.0,54.0,,,,0.0,0.0,,82.04,48.92,348.0,170.0,,,180.0,,58.0,,,77.0,1.0,-9999.0,-9999.0,,,,,1.0,,,,,,,-9999.0,,,,
1969,11,10,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,,,,,,,
1969,11,11,30.0,30.0,,,,,,,936.0,,78.0,,,,0.0,0.0,,87.98,51.98,510.0,260.0,,,,,63.0,,,77.0,1.0,999.0,999.0,,,,,1.0,,,,,,,1.0,,,,
1969,11,12,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,,,,,,,,,,,
1969,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,
1969,11,14,50.0,50.0,,,,,,,1300.0,0.0,90.0,,,,0.0,0.0,,87.98,51.98,582.0,300.0,,,,,27.0,,,41.0,1.0,1.0,9999.0,,,,,1.0,,,,,,,9999.0,,,,
1969,11,15,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,-99.0,,,,
1969,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,99.0,,,,
1969,11,17,40.0,30.0,,,,,,,1448.0,0.0,93.0,,,,0.0,0.0,,86.0,64.04,600.0,220.0,,,248.0,,80.0,,,98.0,1.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,-9999.0,,,,
1969,11,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,,,-9.0,,,,
1969,11,19,70.0,100.0,,,,,,,348.0,0.0,8.0,,,,0.0,0.0,,77.0,60.980000000000004,48.0,250.0,,,,,40.0,,,72.0,1.0,999.0,999.0,,,,,1.0,,,,,,,999.0,,,,
1969,11,20,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,-999.0,,,,
1969,11,22,20.0,40.0,,,,,,,712.0,0.0,57.0,,,,0.0,0.0,,59.0,28.04,366.0,340.0,,,,,80.0,,,129.0,9999.0,9999.0,9999.0,,,,,9999.0,,,,,,,9999.0,,,,
1969,11,23,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,-99.0,,,,
1969,11,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,,,,,99.0,,,,
1969,11,25,90.0,100.0,,,,,,,1012.0,0.0,4.0,,,,0.0,0.0,,71.96,37.94,24.0,130.0,,,135.0,,98.0,,,134.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,1.0,,,,
1969,11,26,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,,,,,,,
1969,11,27,100.0,100.0,,,,,,,6.0,13.0,4.0,,,,0.0,0.0,,80.06,69.98,30.0,160.0,,,,,80.0,,,134.0,1.0,999.0,999.0,,,,,1.0,,,,,,,1.0,,,,
1969,11,28,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,
1969,11,30,0.0,0.0,,,,,,,1324.0,0.0,100.0,,,,0.0,0.0,,55.04,32.0,636.0,360.0,,,,,94.0,,,134.0,9999.0,9999.0,9999.0,,,,,9999.0,,,,,,,9999.0,,,,
1969,11,31,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,-99.0,,,,
1969,12,1,50.0,30.0,,,,,,,1336.0,0.0,83.0,,,,0.0,0.0,,73.04,35.96,522.0,270.0,,,270.0,,63.0,,,82.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,-9999.0,,,,
1969,12,2,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,-9.0,-9.0,-9.0,,,,,-9.0,,,,,,,-9.0,,,,
1969,12,3,10.0,20.0,,,,,,,248.0,0.0,99.0,,,,0.0,0.0,,75.92,42.08,618.0,310.0,,,,,40.0,,,57.0,999.0,999.0,999.0,,,,,999.0,,,,,,,999.0,,,,
1969,12,4,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,,,,-999.0,,,,,,,-999.0,,,,
1969,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,9.0,,,,
1969,12,6,70.0,80.0,,,,,,,1136.0,,45.0,,,,0.0,0.0,,69.98,39.92,282.0,110.0,,,,,72.0,,,93.0,9999.0,9999.0,9999.0,,,,,1.0,,,,,,,1.0,,,,
1969,12,7,,,,,,,,,,,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,,,,,,,,
1969,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,,,,,,,
1969,12,9,100.0,100.0,,,,,,,2000.0,104.0,4.0,,,,0.0,0.0,,60.980000000000004,44.06,24.0,290.0,,,293.0,,80.0,,,129.0,1.0,-9999.0,1.0,,,,,-9999.0,,,,,,,1.0,,,,
1969,12,10,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,-9.0,,,,,,-9.0,,,,,,,,,,,
1969,12,11,20.0,10.0,,,,,,,942.0,0.0,100.0,,,,0.0,0.0,,57.02,35.96,618.0,350.0,,,,,72.0,,,108.0,999.0,999.0,999.0,,,,,999.0,,,,,,,999.0,,,,
1969,12,12,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,-999.0,-999.0,,,,,,,,,,,,,,,,
1969,12,14,90.0,100.0,,,,,,,1212.0,,0.0,,,,0.0,0.0,,57.92,44.96,0.0,90.0,,,,,54.0,,,67.0,1.0,9999.0,9999.0,,,,,1.0,,,,,,,1.0,,,,
1969,12,15,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,
1969,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,99.0,,,,
1969,12,17,0.0,10.0,,,,,,,854.0,0.0,100.0,,,,0.0,0.0,,64.04,33.98,618.0,360.0,,,360.0,,58.0,,,82.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,-9999.0,,,,
1969,12,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,-9.0,-9.0,-9.0,,,,,,,,,,,,-9.0,,,,
1969,12,19,0.0,0.0,,,,,,,736.0,0.0,100.0,,,,0.0,0.0,,69.08,30.92,618.0,190.0,,,,,45.0,,,62.0,999.0,999.0,999.0,,,,,1.0,,,,,,,999.0,,,,
1969,12,20,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,,,,,,,-999.0,,,,
1969,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,
1969,12,22,20.0,40.0,,,,,,,1424.0,0.0,76.0,,,,0.0,0.0,,77.0,48.02,468.0,280.0,,,,,40.0,,,67.0,1.0,1.0,9999.0,,,,,1.0,,,,,,,9999.0,,,,
1969,12,23,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,-99.0,,,,
1969,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,99.0,,,,,,,99.0,,,,
1969,12,25,60.0,80.0,,,,,,,1436.0,0.0,33.0,,,,0.0,0.0,,71.96,48.92,198.0,190.0,,,248.0,,31.0,,,41.0,1.0,1.0,-9999.0,,,,,1.0,,,,,,,-9999.0,,,,
1969,12,26,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,,,,,,,,,,,-9.0,,,,
1969,12,27,90.0,80.0,,,,,,,936.0,0.0,17.0,,,,0.0,0.0,,69.98,57.02,108.0,130.0,,,,,54.0,,,57.0,1.0,1.0,999.0,,,,,1.0,,,,,,,999.0,,,,
1969,12,28,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,
1969,12,30,80.0,80.0,,,,,,,2042.0,89.0,39.0,,,,0.0,0.0,,75.02,59.0,240.0,50.0,,,,,40.0,,,72.0,1.0,1.0,9999.0,,,,,1.0,,,,,,,1.0,,,,
1969,12,31,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,
1970,1,1,0.0,0.0,,,,,,,1648.0,0.0,99.0,,,,0.0,0.0,,55.94,24.98,606.0,130.0,,,135.0,,40.0,,,62.0,1.0,-9999.0,-9999.0,-9999.0,,-9999.0,,1.0,,,,,,,-9999.0,,-9999.0,,
1970,1,2,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,-9.0,-9.0,-9.0,,-9.0,,,,,,,,,,,-9.0,,
1970,1,3,70.0,100.0,,,,,,,342.0,48.0,0.0,,,,0.0,0.0,,44.96,32.0,0.0,10.0,,,,,54.0,,,87.0,1.0,999.0,999.0,999.0,,999.0,,999.0,,,,,,,1.0,,999.0,,
1970,1,4,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,-999.0,,-999.0,,,,,,,,,-999.0,,
1970,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,
1970,1,6,70.0,100.0,,,,,,,1406.0,18.0,16.0,,,,0.0,0.0,,53.06,26.060000000000002,96.0,150.0,,,,,72.0,,,98.0,9999.0,9999.0,9999.0,9999.0,,9999.0,,9999.0,,,,,,,1.0,,9999.0,,
1970,1,7,,,,,,,,,,,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,-99.0,-99.0,-99.0,,-99.0,,-99.0,,,,,,,,,-99.0,,
1970,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,99.0,,99.0,,,,,,,,,99.0,,
1970,1,9,40.0,20.0,,,,,,,1212.0,0.0,83.0,,,,0.0,0.0,,39.92,26.060000000000002,516.0,350.0,,,360.0,,107.0,,,164.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,,,,,,-9999.0,,1.0,,
1970,1,10,,,,,,,,,,,,,,,,0.0,,32.0,32.0,,,,,,,,,,,-9.0,-9.0,-9.0,-9.0,,-9.0,,-9.0,,,,,,,-9.0,,,,
1970,1,11,0.0,0.0,,,,,,,554.0,0.0,100.0,,,,0.0,0.0,,44.06,19.04,618.0,360.0,,,,,45.0,,,77.0,999.0,999.0,999.0,999.0,,999.0,,999.0,,,,,,,999.0,,999.0,,
1970,1,12,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,-999.0,-999.0,-999.0,-999.0,,-999.0,,-999.0,,,,,,,-999.0,,-999.0,,
1970,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,
1970,1,14,100.0,100.0,,,,,,,536.0,8.0,0.0,,,,,0.0,,39.92,32.0,0.0,40.0,,,,,54.0,,,72.0,9999.0,9999.0,9999.0,1.0,,9999.0,,9999.0,,,,,,,9999.0,,9999.0,,
1970,1,15,,,,,,,,,,,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,-99.0,,
1970,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,,99.0,,
1970,1,17,40.0,30.0,,,,,,,42.0,0.0,74.0,,,,0.0,0.0,,69.98,46.04,462.0,320.0,,,248.0,,67.0,,,87.0,1.0,-9999.0,-9999.0,-9999.0,,-9999.0,,1.0,,,,,,,-9999.0,,-9999.0,,
1970,1,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,-9.0,-9.0,-9.0,,-9.0,,,,,,,,,-9.0,,-9.0,,
1970,1,19,70.0,90.0,,,,,,,930.0,0.0,24.0,,,,0.0,0.0,,53.06,39.02,150.0,60.0,,,,,45.0,,,62.0,999.0,999.0,999.0,999.0,,999.0,,999.0,,,,,,,999.0,,999.0,,
1970,1,20,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,-999.0,-999.0,-999.0,-999.0,,-999.0,,,,,,,,,,,-999.0,,
1970,1,22,80.0,80.0,,,,,,,1736.0,,23.0,,,,0.0,0.0,,51.98,35.96,144.0,120.0,,,,,40.0,,,57.0,9999.0,9999.0,9999.0,9999.0,,9999.0,,1.0,,,,,,,1.0,,9999.0,,
1970,1,23,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,-99.0,-99.0,-99.0,,-99.0,,,,,,,,,,,-99.0,,
1970,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,99.0,,,,,,,,,99.0,,99.0,,
1970,1,25,90.0,100.0,,,,,,,1118.0,58.0,0.0,,,,0.0,0.0,,53.06,46.04,0.0,100.0,,,90.0,,67.0,,,77.0,1.0,-9999.0,-9999.0,-9999.0,,-9999.0,,1.0,,,,,,,1.0,,-9999.0,,
1970,1,26,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,-9.0,,-9.0,,,,,,,,,,,-9.0,,
1970,1,27,90.0,80.0,,,,,,,854.0,,22.0,,,,0.0,0.0,,62.059999999999995,42.980000000000004,138.0,130.0,,,,,54.0,,,72.0,1.0,1.0,999.0,999.0,,999.0,,1.0,,,,,,,1.0,,999.0,,
1970,1,28,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,,,,,,,,-999.0,,
1970,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,
1970,1,30,70.0,100.0,,,,,,,42.0,,16.0,,,,,,,42.08,28.04,102.0,340.0,,,,,54.0,,,82.0,9999.0,9999.0,9999.0,9999.0,,1.0,,9999.0,,,,,,,1.0,,1.0,,
1970,1,31,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,,,,,,,
1970,2,1,60.0,60.0,,,,,,,1254.0,274.0,58.0,,,,0.0,0.0,,64.04,50.0,372.0,270.0,,,270.0,,116.0,,,170.0,1.0,-9999.0,1.0,,,,,-9999.0,,,,,,,1.0,,,,
1970,2,2,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,-9.0,,,,,,-9.0,,,,,,,,,,,
1970,2,3,40.0,70.0,,,,,,,648.0,0.0,33.0,,,,0.0,0.0,,55.94,33.98,210.0,350.0,,,,,103.0,,,154.0,999.0,999.0,999.0,,,,,999.0,,,,,,,999.0,,,,
1970,2,4,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,,,,-999.0,,,,,,,-999.0,,,,
1970,2,6,40.0,50.0,,,,,,,1354.0,0.0,70.0,,,,0.0,0.0,,64.04,30.02,456.0,180.0,,,,,89.0,,,129.0,9999.0,9999.0,9999.0,,,,,9999.0,,,,,,,9999.0,,,,
1970,2,7,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,-99.0,,,,
1970,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,,,,,99.0,,,,
1970,2,9,100.0,100.0,,,,,,,1730.0,150.0,0.0,,,,0.0,0.0,,60.980000000000004,53.06,0.0,100.0,,,90.0,,67.0,,,98.0,1.0,-9999.0,-9999.0,,,,,1.0,,,,,,,1.0,,,,
1970,2,10,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,,,,,,,
1970,2,11,100.0,90.0,,,,,,,600.0,,30.0,,,,0.0,0.0,,66.02,51.98,198.0,130.0,,,,,54.0,,,67.0,1.0,999.0,999.0,,,,,1.0,,,,,,,1.0,,,,
1970,2,12,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,,,,,,,,,,,
1970,2,14,0.0,0.0,,,,,,,1236.0,0.0,100.0,,,,0.0,0.0,,60.980000000000004,33.98,660.0,330.0,,,,,76.0,,,123.0,9999.0,9999.0,9999.0,,,,,9999.0,,,,,,,9999.0,,,,
1970,2,15,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,-99.0,,,,
1970,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,,,,,99.0,,,,
1970,2,17,60.0,60.0,,,,,,,1212.0,0.0,56.0,,,,0.0,0.0,,71.06,39.92,372.0,230.0,,,248.0,,40.0,,,87.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,-9999.0,,,,
1970,2,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,,,-9.0,,,,
1970,2,19,10.0,0.0,,,,,,,930.0,0.0,100.0,,,,0.0,0.0,,66.02,44.06,666.0,40.0,,,,,58.0,,,87.0,1.0,999.0,999.0,,,,,1.0,,,,,,,999.0,,,,
1970,2,20,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,-999.0,,,,
1970,2,22,90.0,100.0,,,,,,,1218.0,0.0,15.0,,,,0.0,0.0,,77.0,59.0,102.0,200.0,,,,,76.0,,,118.0,9999.0,9999.0,9999.0,,,,,9999.0,,,,,,,9999.0,,,,
1970,2,23,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,
1970,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,
1970,2,25,50.0,50.0,,,,,,,224.0,0.0,53.0,,,,0.0,0.0,,53.96,35.06,354.0,320.0,,,338.0,,67.0,,,93.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,-9999.0,,,,
1970,2,26,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,,,-9.0,,,,
1970,2,27,0.0,0.0,,,,,,,554.0,0.0,100.0,,,,0.0,0.0,,68.0,30.92,672.0,200.0,,,,,45.0,,,67.0,1.0,999.0,999.0,,,,,1.0,,,,,,,999.0,,,,
1970,2,28,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,,,,,,,-999.0,,,,
1970,2,30,60.0,60.0,,,,,,,1030.0,0.0,77.0,,,,0.0,0.0,,62.059999999999995,48.02,516.0,10.0,,,,,76.0,,,108.0,1.0,9999.0,9999.0,,,,,9999.0,,,,,,,9999.0,,,,
1970,2,31,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,-99.0,-99.0,,,,,-99.0,,,,,,,-99.0,,,,
1970,3,1,100.0,100.0,,,,,,,1606.0,0.0,15.0,,,,0.0,0.0,,69.98,60.980000000000004,102.0,130.0,,,135.0,,80.0,,,103.0,1.0,-9999.0,-9999.0,,,,,1.0,,,,,,,1.0,,,,
1970,3,2,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,,,,,,,
1970,3,3,100.0,100.0,,,,,,,506.0,3.0,6.0,,,,0.0,0.0,,73.94,64.04,42.0,150.0,,,,,103.0,,,144.0,1.0,999.0,999.0,,,,,1.0,,,,,,,1.0,,,,
1970,3,4,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,3,6,100.0,100.0,,,,,,,1700.0,,6.0,,,,0.0,0.0,,68.0,55.94,42.0,350.0,,,,,40.0,,,67.0,1.0,1.0,9999.0,,,,,9999.0,,,,,,,1.0,,,,
1970,3,7,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,
1970,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,,,99.0,,,,
1970,3,9,90.0,100.0,,,,,,,1506.0,254.0,17.0,,,,0.0,0.0,,66.92,55.04,120.0,110.0,,,113.0,,98.0,,,134.0,1.0,-9999.0,1.0,,,,,1.0,,,,,,,1.0,,,,
1970,3,10,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,-9.0,0.0,,,,,,,,,,,,,,,,
1970,3,11,100.0,100.0,,,,,,,612.0,231.0,5.0,,,,0.0,0.0,,60.980000000000004,48.92,36.0,70.0,,,,,103.0,,,164.0,1.0,999.0,1.0,,,,,999.0,,,,,,,1.0,,,,
1970,3,12,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,,,,,,,,,,
1970,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,
1970,3,14,0.0,0.0,,,,,,,1700.0,0.0,100.0,,,,0.0,0.0,,73.04,41.0,708.0,180.0,,,,,67.0,,,93.0,1.0,9999.0,9999.0,,,,,9999.0,,,,,,,9999.0,,,,
1970,3,15,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,
1970,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,
1970,3,17,100.0,100.0,,,,,,,2254.0,99.0,28.0,,,,0.0,0.0,,60.08,44.96,204.0,320.0,,,315.0,,76.0,,,103.0,1.0,-9999.0,1.0,,,,,1.0,,,,,,,1.0,,,,
1970,3,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,
1970,3,19,100.0,100.0,,,,,,,830.0,0.0,0.0,,,,0.0,0.0,,44.96,39.92,0.0,330.0,,,,,85.0,,,134.0,999.0,999.0,999.0,,,,,999.0,,,,,,,999.0,,,,
1970,3,20,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,,,,-999.0,,,,,,,-999.0,,,,
1970,3,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,
1970,3,22,0.0,0.0,,,,,,,1248.0,0.0,100.0,,,,0.0,0.0,,68.0,32.0,714.0,250.0,,,,,45.0,,,87.0,1.0,9999.0,9999.0,,,,,9999.0,,,,,,,9999.0,,,,
1970,3,23,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,,,,-99.0,,,,
1970,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,,,99.0,,,,
1970,3,25,90.0,90.0,,,,,,,1136.0,91.0,30.0,,,,0.0,0.0,,68.0,57.02,216.0,140.0,,,135.0,,112.0,,,159.0,1.0,-9999.0,-9999.0,,,,,1.0,,,,,,,1.0,,,,
1970,3,26,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,
1970,3,27,60.0,60.0,,,,,,,218.0,208.0,54.0,,,,0.0,0.0,,64.04,44.06,390.0,320.0,,,,,80.0,,,164.0,1.0,999.0,1.0,,,,,999.0,,,,,,,1.0,,,,
1970,3,28,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,
1970,3,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,
1970,3,30,100.0,100.0,,,,,,,1548.0,51.0,0.0,,,,0.0,0.0,,71.06,51.98,6.0,330.0,,,,,72.0,,,123.0,1.0,1.0,9999.0,,,,,1.0,,,,,,,1.0,,,,
1970,3,31,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,
1970,4,1,100.0,100.0,,,,,,,2006.0,3.0,7.0,,,,0.0,0.0,,75.02,53.06,48.0,340.0,,,315.0,,94.0,,,149.0,1.0,-9999.0,-9999.0,,,,,1.0,,,,,,,1.0,,,,
1970,4,2,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,,,,,,,
1970,4,3,20.0,20.0,,,,,,,312.0,0.0,97.0,,,,0.0,0.0,,66.92,39.92,732.0,330.0,,,,,67.0,,,123.0,999.0,999.0,999.0,,,,,999.0,,,,,,,999.0,,,,
