YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03,WV20
1961,7,27,,,,,,,,,,0.0,,,,,0.0,0.0,,84.02,59.0,,,,,,,,,,,,,999.0,,999.0,,999.0,,,999.0,,,,,,,999.0,,,,,,,
1961,7,28,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,-999.0,,,,,,,
1961,7,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,
1961,7,30,,,,,,,,,,38.0,,,,,0.0,0.0,,84.91999999999999,64.94,,,,,,,,,,,,,9999.0,,9999.0,,9999.0,,,1.0,,,,,,,1.0,,,,,,,
1961,7,31,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,,-99.0,,-99.0,,,0.0,,,,,,,,,,,,,,
1961,8,1,,,,,,,,,,109.0,,,,,0.0,0.0,,77.0,71.06,,,,,,,,,,,,,1.0,,1.0,,,,-9999.0,1.0,,,,,-9999.0,,1.0,,,,,,,
1961,8,2,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,-9.0,0.0,,,,,,,,,,,,,,
1961,8,3,,,,,,,,,,,,,,,0.0,0.0,,84.02,62.959999999999994,,,,,,,,,,,,,1.0,,999.0,,,,999.0,1.0,,,,,1.0,,1.0,,,,,,,
1961,8,4,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,,,-999.0,0.0,,,,,,,,,,,,,,
1961,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,9.0,,,,,,,,9.0,,,,,,,
1961,8,6,,,,,,,,,,5.0,,,,,0.0,0.0,,84.91999999999999,66.02,,,,,,,,,,,,,9999.0,,1.0,,,,1.0,1.0,,,,,9999.0,,1.0,,,,,,,
1961,8,7,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,
1961,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,99.0,,,,,,,,,
1961,8,9,,,,,,,,,,0.0,,,,,0.0,0.0,,75.02,60.08,,,,,,,,,,,,,-9999.0,,-9999.0,,,,-9999.0,-9999.0,,,,,-9999.0,,-9999.0,,,,,,,
1961,8,10,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,-9.0,,,,,,-9.0,,-9.0,,,,,,,
1961,8,11,,,,,,,,,,0.0,,,,,0.0,0.0,,80.06,59.0,,,,,,,,,,,,,1.0,,999.0,,,,999.0,1.0,,,,,999.0,,999.0,,,,,,,
1961,8,12,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,,,-999.0,0.0,,,,,-999.0,,-999.0,,,,,,,
1961,8,14,,,,,,,,,,0.0,,,,,0.0,0.0,,86.0,69.98,,,,,,,,,,,,,9999.0,,9999.0,,,,9999.0,1.0,,,,,9999.0,,9999.0,,,,,,,
1961,8,15,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,,,-99.0,0.0,,,,,-99.0,,,,,,,,,
1961,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,99.0,,,,,,99.0,,,,,,,,,
1961,8,17,,,,,,,,,,0.0,,,,,0.0,0.0,,82.04,62.959999999999994,,,,,,,,,,,,,1.0,,-9999.0,,,,-9999.0,1.0,,,,,-9999.0,,-9999.0,,,,,,,
1961,8,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,-9.0,,,,,,-9.0,,-9.0,,,,,,,
1961,8,19,,,,,,,,,,0.0,,,,,0.0,0.0,,78.98,53.96,,,,,,,,,,,,,999.0,,999.0,,,,999.0,999.0,,,,,999.0,,999.0,,,,,,,
1961,8,20,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,-999.0,-999.0,,,,,-999.0,,-999.0,,,,,,,
1961,8,22,,,,,,,,,,0.0,,,,,0.0,0.0,,84.02,59.0,,,,,,,,,,,,,9999.0,,9999.0,,,,9999.0,9999.0,,,,,9999.0,,9999.0,,,,,,,
1961,8,23,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,-99.0,-99.0,,,,,-99.0,,-99.0,,,,,,,
1961,8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,99.0,99.0,,,,,99.0,,99.0,,,,,,,
1961,8,25,,,,,,,,,,0.0,,,,,0.0,0.0,,80.96,62.959999999999994,,,,,,,,,,,,,1.0,,-9999.0,,,,-9999.0,-9999.0,,,,,-9999.0,,-9999.0,,,,,,,
1961,8,26,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,0.0,,-9.0,,,,-9.0,,,,,,-9.0,,-9.0,,,,,,,
1961,8,27,,,,,,,,,,0.0,,,,,0.0,0.0,,82.04,55.94,,,,,,,,,,,,,1.0,,999.0,,,,999.0,1.0,,,,,999.0,,999.0,,,,,,,
1961,8,28,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,,,-999.0,0.0,,,,,-999.0,,-999.0,,,,,,,
1961,8,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,
1961,8,30,,,,,,,,,,,,,,,0.0,0.0,,80.06,55.04,,,,,,,,,,,,,9999.0,,9999.0,,,,9999.0,1.0,,,,,9999.0,,1.0,,,,,,,
1961,8,31,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,-99.0,,,,,,-99.0,,,,,,,,,
1961,9,1,,,,,,,,,,36.0,,,,,0.0,0.0,,87.98,68.0,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,-9999.0,,1.0,,,,,,,
1961,9,2,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,-9.0,,,,,,,,,
1961,9,3,,,,,,,,,,147.0,,,,,0.0,0.0,,87.08000000000001,66.92,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,999.0,,1.0,,,,,,,
1961,9,4,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,-999.0,,,,,,,,,
1961,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,
1961,9,6,,,,,,,,,,10.0,,,,,0.0,0.0,,78.08,64.04,,,,,,,,,,,,,1.0,,9999.0,,,,,1.0,,,,,9999.0,,1.0,,,,,,,
1961,9,7,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,-99.0,,,,,,,,,
1961,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,
1961,9,9,,,,,,,,,,46.0,,,,,0.0,0.0,,84.02,64.04,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,-9999.0,,1.0,,,,,,,
1961,9,10,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,-9.0,,,,,,,,,
1961,9,11,,,,,,,,,,0.0,,,,,0.0,0.0,,87.98,59.0,,,,,,,,,,,,,999.0,,999.0,,,,,1.0,,,,,999.0,,999.0,,,,,,,
1961,9,12,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,0.0,,,,,-999.0,,-999.0,,,,,,,
1961,9,14,,,,,,,,,,0.0,,,,,0.0,0.0,,89.06,64.94,,,,,,,,,,,,,9999.0,,9999.0,,,,,1.0,,,,,9999.0,,9999.0,,,,,,,
1961,9,15,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,,,,0.0,,,,,-99.0,,-99.0,,,,,,,
1961,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,99.0,,99.0,,,,,,,
1961,9,17,,,,,,,,,,104.0,,,,,0.0,0.0,,89.06,68.0,,,,,,,,,,,,,-9999.0,,1.0,,,,,1.0,,,,,-9999.0,,1.0,,,,,,,
1961,9,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,-9.0,,,,,,,,,
1961,9,19,,,,,,,,,,277.0,,,,,0.0,0.0,,80.06,68.0,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,999.0,,1.0,,,,,,,
1961,9,20,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,-999.0,,,,,,,,,
1961,9,22,,,,,,,,,,109.0,,,,,0.0,0.0,,62.959999999999994,44.96,,,,,,,,,,,,,1.0,,9999.0,,,,,9999.0,,,,,9999.0,,1.0,,,,,,,
1961,9,23,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,-99.0,,,,,-99.0,,,,,-99.0,,,,,,,,,
1961,9,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,,,,99.0,,99.0,,,,,,,
1961,9,25,,,,,,,,,,0.0,,,,,0.0,0.0,,73.94,44.96,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,1.0,,,,,-9999.0,,-9999.0,,,,,,,
1961,9,26,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,0.0,,,,,-9.0,,-9.0,,,,,,,
1961,9,27,,,,,,,,,,0.0,,,,,0.0,0.0,,75.02,44.06,,,,,,,,,,,,,1.0,,999.0,,,,,1.0,,,,,999.0,,999.0,,,,,,,
1961,9,28,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,,,,0.0,,,,,-999.0,,-999.0,,,,,,,
1961,9,30,,,,,,,,,,0.0,,,,,0.0,0.0,,75.02,48.02,,,,,,,,,,,,,1.0,,9999.0,,,,,1.0,,,,,9999.0,,9999.0,,,,,,,
1961,9,31,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,,,,0.0,,,,,-99.0,,-99.0,,,,,,,
1961,10,1,,,,,,,,,,0.0,,,,,0.0,0.0,,51.08,33.98,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,-9999.0,,,,,-9999.0,,-9999.0,,-9999.0,,,,,
1961,10,2,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,-9.0,,,,,-9.0,,-9.0,,-9.0,,,,,
1961,10,3,,,,,,,,,,0.0,,,,,0.0,0.0,,51.98,30.02,,,,,,,,,,,,,999.0,,999.0,,,,,999.0,,,,,999.0,,999.0,,999.0,,,,,
1961,10,4,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,-999.0,,,,-999.0,,,,,
1961,10,6,,,,,,,,,,,,,,,0.0,0.0,,69.08,44.06,,,,,,,,,,,,,1.0,,9999.0,,,,,1.0,,,,,9999.0,,1.0,,9999.0,,,,,
1961,10,7,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,-99.0,,,,-99.0,,,,,
1961,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,,,,99.0,,99.0,,99.0,,,,,
1961,10,9,,,,,,,,,,0.0,,,,,0.0,0.0,,77.0,53.96,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,-9999.0,,,,,-9999.0,,-9999.0,,-9999.0,,,,,
1961,10,10,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,-9.0,,,,,-9.0,,-9.0,,-9.0,,,,,
1961,10,11,,,,,,,,,,0.0,,,,,0.0,0.0,,73.94,51.08,,,,,,,,,,,,,999.0,,999.0,,,,,999.0,,,,,999.0,,999.0,,999.0,,,,,
1961,10,12,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,-999.0,,-999.0,,-999.0,,,,,
1961,10,14,,,,,,,,,,0.0,,,,,0.0,0.0,,80.06,55.94,,,,,,,,,,,,,9999.0,,9999.0,,,,,1.0,,,,,9999.0,,9999.0,,9999.0,,,,,
1961,10,15,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,,,,0.0,,,,,-99.0,,-99.0,,-99.0,,,,,
1961,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,99.0,,99.0,,99.0,,,,,
1961,10,17,,,,,,,,,,64.0,,,,,0.0,0.0,,77.0,55.04,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,1.0,,,,,-9999.0,,1.0,,-9999.0,,,,,
1961,10,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,0.0,,,,,-9.0,,,,-9.0,,,,,
1961,10,19,,,,,,,,,,0.0,,,,,0.0,0.0,,78.08,44.96,,,,,,,,,,,,,999.0,,999.0,,,,,1.0,,,,,999.0,,999.0,,999.0,,,,,
1961,10,20,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,-999.0,,,,,
1961,10,22,,,,,,,,,,0.0,,,,,0.0,0.0,,53.06,37.04,,,,,,,,,,,,,9999.0,,9999.0,,,,,9999.0,,,,,9999.0,,9999.0,,9999.0,,,,,
1961,10,23,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,-99.0,,,,,-99.0,,,,,-99.0,,-99.0,,-99.0,,,,,
1961,10,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,99.0,,,,,99.0,,99.0,,99.0,,,,,
1961,10,25,,,,,,,,,,0.0,,,,,0.0,0.0,,69.98,39.92,,,,,,,,,,,,,1.0,,-9999.0,,,,,1.0,,,,,-9999.0,,-9999.0,,-9999.0,,,,,
1961,10,26,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,,,,,,-9.0,,-9.0,,-9.0,,,,,
1961,10,27,,,,,,,,,,0.0,,,,,0.0,0.0,,78.08,53.06,,,,,,,,,,,,,999.0,,999.0,,,,,999.0,,,,,999.0,,999.0,,999.0,,,,,
1961,10,28,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,-999.0,,,,,-999.0,,-999.0,,-999.0,,,,,
1961,10,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,9.0,,9.0,,,,,
1961,10,30,,,,,,,,,,378.0,,,,,,0.0,,53.06,35.96,,,,,,,,,,,,,1.0,,9999.0,,,,,9999.0,,,,,9999.0,,1.0,,1.0,,,,,
1961,10,31,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,0.0,,-99.0,,,,,-99.0,,,,,-99.0,,,,,,,,,
1961,11,1,,,,,,,,,,0.0,,,,,0.0,0.0,,55.94,37.04,,,,,,,-9999.0,,,,,,1.0,,,-9999.0,,,,1.0,,,-9999.0,,1.0,,1.0,,-9999.0,,,,,
1961,11,2,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,-9.0,,,,,,,,,-9.0,,,,0.0,,,,,,,,,-9.0,,,,,
1961,11,3,,,,,,,,,,41.0,,,,,0.0,0.0,,77.0,55.94,,,,,,,999.0,,,,,,1.0,,,999.0,,,,1.0,,,1.0,,999.0,,1.0,,999.0,,,,,
1961,11,4,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,-999.0,,,,,,,,,-999.0,,,,,,,,,-999.0,,,,-999.0,,,,,
1961,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,
1961,11,6,,,,,,,,,,0.0,,,,,0.0,0.0,,50.0,28.04,,,,,,,9999.0,,,,,,9999.0,,,9999.0,,,,1.0,,,9999.0,,9999.0,,9999.0,,9999.0,,,,,
1961,11,7,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,-99.0,,,,,,-99.0,,,-99.0,,,,,,,-99.0,,-99.0,,-99.0,,-99.0,,,,,
1961,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,,,99.0,,,,99.0,,,99.0,,99.0,,99.0,,99.0,,,,,
1961,11,9,,,,,,,,,,0.0,,,,,0.0,0.0,,39.92,23.0,,,,,,,-9999.0,,,,,,-9999.0,,,-9999.0,,,,-9999.0,,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,,,,
1961,11,10,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,-9.0,,,,,,-9.0,,,-9.0,,,,-9.0,,,-9.0,,-9.0,,-9.0,,,,,,,
1961,11,11,,,,,,,,,,,,,,,,0.0,,48.92,26.060000000000002,,,,,,,999.0,,,,,,999.0,,,999.0,,,,999.0,,,999.0,,999.0,,999.0,,1.0,,,,,
1961,11,12,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,-999.0,,,,,,-999.0,,,-999.0,,,,-999.0,,,-999.0,,-999.0,,-999.0,,,,,,,
1961,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,
1961,11,14,,,,,,,,,,0.0,,,,,0.0,0.0,,50.0,24.98,,,,,,,9999.0,,,,,,9999.0,,,9999.0,,,,1.0,,,9999.0,,9999.0,,9999.0,,9999.0,,,,,
1961,11,15,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,-99.0,,,,,,,,,-99.0,,,,0.0,,,-99.0,,-99.0,,-99.0,,-99.0,,,,,
1961,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,99.0,,,,,,,99.0,,99.0,,99.0,,99.0,,,,,
1961,11,17,,,,,,,,,,3.0,,,,,0.0,0.0,,64.94,33.08,,,,,,,-9999.0,,,,,,-9999.0,,,-9999.0,,,,1.0,,,-9999.0,,-9999.0,,1.0,,-9999.0,,,,,
1961,11,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,-9.0,,,,,,,,,-9.0,,,,0.0,,,-9.0,,,,,,-9.0,,,,,
1961,11,19,,,,,,,,,,,,,,,0.0,0.0,,59.0,48.02,,,,,,,999.0,,,,,,1.0,,,999.0,,,,1.0,,,999.0,,1.0,,1.0,,999.0,,,,,
1961,11,20,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,-999.0,,,,,,,,,-999.0,,,,,,,,,,,,,-999.0,,,,,
1961,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,
1961,11,22,,,,,,,,,,0.0,,,,,0.0,0.0,,46.04,37.94,,,,,,,9999.0,,,,,,9999.0,,,9999.0,,,,1.0,,,9999.0,,9999.0,,9999.0,,9999.0,,,,,
1961,11,23,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,-99.0,,,,,,,,,-99.0,,,,0.0,,,-99.0,,-99.0,,,,-99.0,,,,,
1961,11,24,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,99.0,,,,,,,99.0,,99.0,,,,99.0,,,,,
1961,11,25,,,,,,,,,,117.0,,,,,0.0,0.0,,53.06,35.96,,,,,,,-9999.0,,,,,,1.0,,,-9999.0,,,,-9999.0,,,-9999.0,,-9999.0,,1.0,,-9999.0,,,,,
1961,11,26,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,-9.0,,,,,,,,,-9.0,,,,-9.0,,,-9.0,,-9.0,,,,-9.0,,,,,
1961,11,27,,,,,,,,,,0.0,,,,,0.0,0.0,,35.96,30.92,,,,,,,999.0,,,,,,999.0,,,999.0,,,,999.0,,,999.0,,999.0,,999.0,,999.0,,,,,
1961,11,28,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,-999.0,,,,,,-999.0,,,-999.0,,,,-999.0,,,-999.0,,-999.0,,-999.0,,-999.0,,,,,
1961,11,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,9.0,,,,,,,,,9.0,,,,,
1961,11,30,,,,,,,,,,51.0,,,,,51.0,,,33.08,30.02,,,,,,,9999.0,,,,,,1.0,,,9999.0,,,,1.0,,,9999.0,,9999.0,,9999.0,,1.0,,,,,
1961,11,31,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,,,,-99.0,,,,0.0,,,-99.0,,-99.0,,-99.0,,,,,,,
1961,12,1,,,,,,,,,,0.0,,,,,0.0,0.0,,42.980000000000004,32.0,,,,,,,-9999.0,,,,,,-9999.0,,,-9999.0,,-9999.0,,1.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,,-9999.0,,,,,
1961,12,2,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,-9.0,,,,,,,,,-9.0,,-9.0,,0.0,-9.0,,-9.0,,-9.0,,-9.0,,-9.0,,,,,
1961,12,3,,,,,,,,,,0.0,,,,,0.0,0.0,,53.96,30.02,,,,,,,999.0,,,,,,1.0,,,999.0,,999.0,,1.0,999.0,,999.0,,999.0,,999.0,,999.0,,,,,
1961,12,4,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,-999.0,,,,,,,,,-999.0,,-999.0,,0.0,-999.0,,,,-999.0,,-999.0,,-999.0,,,,,
1961,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,
1961,12,6,,,,,,,,,,3.0,,,,,0.0,0.0,,62.059999999999995,30.92,,,,,,,9999.0,,,,,,1.0,,,9999.0,,9999.0,,1.0,9999.0,,9999.0,,9999.0,,1.0,,9999.0,,,,,
1961,12,7,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,-99.0,,,,,,,,,-99.0,,-99.0,,,-99.0,,,,-99.0,,,,-99.0,,,,,
1961,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,,,99.0,,99.0,,99.0,99.0,,,,99.0,,99.0,,99.0,,,,,
1961,12,9,,,,,,,,,,0.0,,,,,0.0,0.0,,44.06,32.0,,,,,,,-9999.0,,,,,,-9999.0,,,-9999.0,,-9999.0,,-9999.0,-9999.0,,1.0,,-9999.0,,1.0,,-9999.0,,,,,
1961,12,10,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,-9.0,,,,,,-9.0,,,-9.0,,-9.0,,-9.0,-9.0,,0.0,,-9.0,,,,,,,,,
1961,12,11,,,,,,,,,,,,,,,,0.0,,32.0,17.06,,,,,,,999.0,,,,,,999.0,,,999.0,,999.0,,999.0,999.0,,1.0,,999.0,,999.0,,1.0,,,,,
1961,12,12,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,-999.0,,,,,,-999.0,,,-999.0,,-999.0,,,-999.0,,,,-999.0,,-999.0,,,,,,,
1961,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,9.0,,,,,,,9.0,,9.0,,9.0,,,,,
1961,12,14,,,,,,,,,,28.0,,,,,25.0,,,32.0,26.96,,,,,,,9999.0,,,,,,1.0,,,9999.0,,1.0,,1.0,9999.0,,9999.0,,1.0,,1.0,,1.0,,,,,
1961,12,15,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,-99.0,,,,,,,,,-99.0,,,,0.0,-99.0,,-99.0,,,,,,,,,,,
1961,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,99.0,,99.0,,,99.0,,99.0,,99.0,,99.0,,99.0,,,,,
1961,12,17,,,,,,,,,,38.0,,,,,5.0,0.0,,33.08,12.920000000000002,,,,,,,-9999.0,,,,,,1.0,,,1.0,,1.0,,1.0,-9999.0,,-9999.0,,1.0,,1.0,,1.0,,,,,
1961,12,18,,,,,,,,,,0.0,,,,,0.0,,,32.0,,,,,,,,-9.0,,,,,,,,,,,,,0.0,-9.0,,-9.0,,0.0,,,,,,,,,
1961,12,19,,,,,,,,,,36.0,,,,,,,,33.98,57.02,,,,,,,999.0,,,,,,1.0,,,999.0,,999.0,,1.0,999.0,,999.0,,1.0,,1.0,,1.0,,,,,
1961,12,20,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,-999.0,,,,,,,,,-999.0,,-999.0,,,-999.0,,-999.0,,,,,,,,,,,
1961,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,
1961,12,22,,,,,,,,,,0.0,,,,,0.0,,,26.96,10.940000000000001,,,,,,,9999.0,,,,,,9999.0,,,9999.0,,9999.0,,9999.0,9999.0,,1.0,,9999.0,,9999.0,,9999.0,,,,,
1961,12,23,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,-99.0,,,,,,-99.0,,,-99.0,,-99.0,,,-99.0,,,,-99.0,,-99.0,,,,,,,
1961,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,,,99.0,,99.0,,,99.0,,99.0,,99.0,,99.0,,,,,,,
1961,12,25,,,,,,,,,,18.0,,,,,0.0,0.0,,33.08,23.0,,,,,,,-9999.0,,,,,,1.0,,,1.0,,1.0,,1.0,-9999.0,,-9999.0,,-9999.0,,1.0,,-9999.0,,,,,
1961,12,26,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,-9.0,,,,,,,,,,,,,0.0,-9.0,,-9.0,,,,,,-9.0,,,,,
1961,12,27,,,,,,,,,,5.0,,,,,0.0,,,33.98,30.92,,,,,,,999.0,,,,,,1.0,,,999.0,,999.0,,1.0,999.0,,999.0,,1.0,,1.0,,999.0,,,,,
1961,12,28,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,-999.0,,,,,,,,,-999.0,,-999.0,,0.0,-999.0,,-999.0,,0.0,,,,,,,,,
1961,12,30,,,,,,,,,,18.0,,,,,20.0,,,35.96,30.02,,,,,,,9999.0,,,,,,1.0,,,9999.0,,9999.0,,1.0,9999.0,,9999.0,,1.0,,1.0,,1.0,,,,,
1961,12,31,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,-99.0,,,,,,,,,-99.0,,-99.0,,0.0,-99.0,,-99.0,,,,,,,,,,,
