YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,FRGB,FRGT,FRTH,GAHT,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,THIC,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03
1941,5,23,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,5,25,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,84.91999999999999,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,5,26,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,5,27,,,,,,,,,,,,,,28.0,,,,,0.0,0.0,,,73.94,48.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,5,28,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,5,30,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,71.96,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,5,31,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,6,1,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,69.98,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,6,2,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,6,3,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,71.06,51.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,6,4,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,6,6,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,73.04,42.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,6,7,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,6,9,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,69.08,44.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,6,10,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,6,11,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,80.96,39.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,6,12,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,6,14,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,69.98,55.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,6,15,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,6,17,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,64.94,44.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,6,18,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,6,19,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,66.92,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,6,20,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,6,22,,,,,,,,,,,,,,89.0,,,,,0.0,0.0,,,57.92,51.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,6,23,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,6,25,,,,,,,,,,,,,,3.0,,,,,0.0,0.0,,,62.959999999999994,51.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,6,26,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,6,27,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,77.0,53.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,6,28,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,6,30,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,91.94,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,6,31,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,7,1,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,71.06,55.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,7,2,,,,,,,,,,,,,,,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,7,3,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,98.06,57.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,7,4,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,7,6,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,75.02,53.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,7,7,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,7,9,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,84.91999999999999,51.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,7,10,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,7,11,,,,,,,,,,,,,,,,,,,0.0,0.0,,,84.91999999999999,55.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,7,12,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,7,14,,,,,,,,,,,,,,,,,,,0.0,0.0,,,80.06,57.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,7,15,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,7,17,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,80.96,55.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,7,18,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,7,19,,,,,,,,,,,,,,254.0,,,,,0.0,0.0,,,77.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,7,20,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,7,22,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,77.0,51.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,7,23,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,7,25,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,71.96,55.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,7,26,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,7,27,,,,,,,,,,,,,,3.0,,,,,0.0,0.0,,,66.92,57.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,7,28,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,7,30,,,,,,,,,,,,,,86.0,,,,,0.0,0.0,,,75.02,62.959999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,7,31,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,8,1,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,84.02,60.980000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,8,2,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,8,3,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,84.02,57.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,8,4,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,8,6,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,84.91999999999999,53.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,8,7,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,8,9,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,84.91999999999999,53.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,8,10,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,8,11,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,86.0,57.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,8,12,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,8,14,,,,,,,,,,,,,,25.0,,,,,0.0,0.0,,,84.91999999999999,60.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,8,15,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,8,17,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,80.06,51.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,8,18,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,8,19,,,,,,,,,,,,,,61.0,,,,,0.0,0.0,,,82.94,48.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,8,20,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,8,22,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,75.02,48.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,8,23,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,8,25,,,,,,,,,,,,,,119.0,,,,,0.0,0.0,,,77.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,8,26,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,8,27,,,,,,,,,,,,,,64.0,,,,,0.0,0.0,,,71.06,48.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,8,28,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,8,30,,,,,,,,,,,,,,56.0,,,,,0.0,0.0,,,62.059999999999995,44.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,8,31,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,9,1,,,,,,,,,,,,,,104.0,,,,,0.0,0.0,,,80.06,55.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,9,2,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,9,3,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,73.94,46.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,9,4,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,9,6,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,75.02,48.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,9,7,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,9,9,,,,,,,,,,,,,,163.0,,,,,0.0,0.0,,,82.94,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,9,10,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,9,11,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,75.92,57.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,9,12,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,9,14,,,,,,,,,,,,,,,,,,,0.0,0.0,,,60.980000000000004,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,9,15,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,9,17,,,,,,,,,,,,,,3.0,,,,,0.0,0.0,,,73.94,51.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,9,18,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,9,19,,,,,,,,,,,,,,,,,,,0.0,0.0,,,66.92,39.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,9,20,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,9,22,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,80.06,39.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,9,23,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,9,25,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,89.96000000000001,55.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,9,26,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,9,27,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,87.98,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,9,28,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,9,30,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,62.059999999999995,35.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,9,31,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,10,1,,,,,,,,,,,,,,36.0,,,,,0.0,0.0,,,73.94,46.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,10,2,,,,,,,,,,,,,,0.0,,,,,0.0,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,10,3,,,,,,,,,,,,,,0.0,,,,,0.0,,,,75.02,37.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,10,4,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,10,6,,,,,,,,,,,,,,0.0,,,,,0.0,,,,82.04,48.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,10,7,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,10,9,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,69.98,51.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,10,10,,,,,,,,,,,,,,0.0,,,,,0.0,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,10,11,,,,,,,,,,,,,,8.0,,,,,0.0,,,,55.04,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,10,12,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,10,14,,,,,,,,,,,,,,0.0,,,,,0.0,,,,59.0,44.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,10,15,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,10,17,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,53.06,35.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,10,18,,,,,,,,,,,,,,,,,,,0.0,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,10,19,,,,,,,,,,,,,,23.0,,,,,0.0,,,,48.02,35.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,10,20,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,10,22,,,,,,,,,,,,,,,,,,,0.0,,,,59.0,33.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,10,23,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,10,25,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,51.98,33.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,10,26,,,,,,,,,,,,,,,,,,,0.0,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,10,27,,,,,,,,,,,,,,0.0,,,,,0.0,,,,57.92,26.060000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,10,28,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,10,30,,,,,,,,,,,,,,,,,,,0.0,,,,60.08,39.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,10,31,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,11,1,,,,,,,,,,,,,,409.0,,,,,0.0,0.0,,,48.02,35.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,11,2,,,,,,,,,,,,,,0.0,,,,,0.0,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,11,3,,,,,,,,,,,,,,38.0,,,,,0.0,,,,53.96,44.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,11,4,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,11,6,,,,,,,,,,,,,,0.0,,,,,0.0,,,,57.92,28.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,11,7,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,11,8,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,11,9,,,,,,,,,,,,,,61.0,,,,,0.0,0.0,,,51.98,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,11,10,,,,,,,,,,,,,,0.0,,,,,0.0,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,11,11,,,,,,,,,,,,,,109.0,,,,,0.0,,,,51.98,42.980000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,11,12,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,11,14,,,,,,,,,,,,,,3.0,,,,,0.0,,,,50.0,35.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,11,15,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,11,17,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,48.02,33.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,11,18,,,,,,,,,,,,,,0.0,,,,,0.0,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,11,19,,,,,,,,,,,,,,,,,,,,,,,41.0,21.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,11,20,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,11,22,,,,,,,,,,,,,,0.0,,,,,0.0,,,,55.04,35.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,11,23,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,11,25,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,59.0,33.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,11,26,,,,,,,,,,,,,,,,,,,0.0,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,11,27,,,,,,,,,,,,,,0.0,,,,,0.0,,,,42.08,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,11,28,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,11,30,,,,,,,,,,,,,,0.0,,,,,0.0,,,,64.94,28.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,11,31,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,12,1,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,24.08,10.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,12,2,,,,,,,,,,,,,,,,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,12,3,,,,,,,,,,,,,,20.0,,,,,13.0,25.0,,,39.92,24.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,12,4,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,12,6,,,,,,,,,,,,,,0.0,,,,,0.0,,,,55.04,30.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,12,7,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,12,9,,,,,,,,,,,,,,8.0,,,,,0.0,0.0,,,53.06,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,12,10,,,,,,,,,,,,,,0.0,,,,,0.0,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,12,11,,,,,,,,,,,,,,0.0,,,,,0.0,,,,41.0,21.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,12,12,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,12,14,,,,,,,,,,,,,,0.0,,,,,0.0,,,,42.980000000000004,21.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,12,15,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,12,17,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,21.92,6.080000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,12,18,,,,,,,,,,,,,,0.0,,,,,0.0,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,12,19,,,,,,,,,,,,,,0.0,,,,,0.0,,,,26.060000000000002,60.980000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,12,20,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,12,22,,,,,,,,,,,,,,323.0,,,,,0.0,,,,42.08,26.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,12,23,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,12,25,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,37.04,24.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,12,26,,,,,,,,,,,,,,0.0,,,,,0.0,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,12,27,,,,,,,,,,,,,,0.0,,,,,0.0,,,,44.96,21.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,12,28,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,12,30,,,,,,,,,,,,,,0.0,,,,,0.0,,,,46.94,28.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,12,31,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,1,1,,,,,,,,,,,,,,13.0,,,,,0.0,0.0,,,35.06,28.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,1,2,,,,,,,,,,,,,,0.0,,,,,0.0,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,1,3,,,,,,,,,,,,,,140.0,,,,,0.0,,,,48.92,33.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
