YEAR,MONTH,DAY,ACMC,ACMH,ACSC,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,FRGT,GAHT,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,THIC,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFI,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFI,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT16,WT18,WT21,WV03,WV07,WV20
2009,12,9,,,,,-11.0,10108.0,9719.0,56.0,21.0,1440.0,,,1440.0,0.0,,44.0,36.0,53.0,,,,,60.980000000000004,39.92,,,,170.0,160.0,,,,0.0,,58.0,67.0,,,,-9999.0,,-9999.0,,-9999.0,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,,,,,
2009,12,10,,,,,,,,,,,,,,0.0,,,,,,,,,32.0,32.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,-9.0,,,,,,,
2009,12,11,,,,,72.0,58.0,655.0,100.0,54.0,331.0,,,342.0,74.0,,71.0,55.0,93.0,,,,,60.980000000000004,51.98,,,,270.0,270.0,,,,0.0,,192.0,246.0,,,,1.0,,1.0,,1.0,,,1.0,,,1.0,999.0,,1.0,,,,,
2009,12,12,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,-999.0,,,,,,,
2009,12,14,,,,,-22.0,166.0,9770.0,39.0,8.0,1802.0,,,2024.0,0.0,,50.0,25.0,71.0,,,,,57.92,41.0,,,,260.0,340.0,,,,0.0,,31.0,45.0,,,,9999.0,,9999.0,,9999.0,,,9999.0,,,9999.0,9999.0,,9999.0,,,,,
2009,12,15,,,,,,,,,,,,,,0.0,,,,,,,,,,32.0,,,,,,,,,0.0,,,,,,,-99.0,,-99.0,,-99.0,,,-99.0,,,-99.0,-99.0,,-99.0,,,,,
2009,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,99.0,,,99.0,,,99.0,99.0,,99.0,,,,,
2009,12,17,,,,,0.0,10173.0,9776.0,56.0,15.0,1045.0,,,2106.0,0.0,,52.0,28.0,73.0,,,,,62.959999999999994,39.92,,,,110.0,340.0,,,,0.0,,36.0,58.0,,,,-9999.0,,-9999.0,,-9999.0,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,,,,,
2009,12,18,,,,,,,,,,,,,,0.0,,,,,,,,,32.0,32.0,,,,,,,,,0.0,,,,,,,-9.0,,-9.0,,-9.0,,,-9.0,,,-9.0,-9.0,,-9.0,,,,,
2009,12,19,,,,,22.0,173.0,776.0,72.0,17.0,737.0,,,718.0,0.0,,53.0,31.0,69.0,,,,,64.94,44.96,,,,100.0,80.0,,,,0.0,,40.0,45.0,,,,999.0,,999.0,,999.0,,,999.0,,,999.0,999.0,,999.0,,,,,
2009,12,20,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,-999.0,,,,,-999.0,,,-999.0,-999.0,,,,,,,
2009,12,22,,,,,61.0,166.0,9776.0,94.0,15.0,1634.0,,,1548.0,0.0,,67.0,33.0,93.0,,,,,66.02,46.04,,,,280.0,290.0,,,,0.0,,45.0,67.0,,,,9999.0,,9999.0,,9999.0,,,9999.0,,,9999.0,9999.0,,9999.0,,,,,
2009,12,23,,,,,,,,,,,,,,0.0,,,,,,,,,,32.0,,,,,,,,,0.0,,,,,,,-99.0,,-99.0,,-99.0,,,-99.0,,,-99.0,-99.0,,-99.0,,,,,
2009,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,99.0,,,99.0,,,99.0,99.0,,99.0,,,,,
2009,12,25,,,,,-17.0,10200.0,9804.0,78.0,21.0,1145.0,,,1144.0,0.0,,35.0,18.0,61.0,,,,,73.04,44.06,,,,70.0,70.0,,,,0.0,,67.0,80.0,,,,-9999.0,,-9999.0,,-9999.0,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,,,,,
2009,12,26,,,,,,,,,,,,,,0.0,,,,,,,,,32.0,32.0,,,,,,,,,0.0,,,,,,,-9.0,,-9.0,,-9.0,,,-9.0,,,-9.0,-9.0,,-9.0,,,,,
2009,12,27,,,,,0.0,166.0,773.0,78.0,15.0,105.0,,,547.0,0.0,,39.0,20.0,68.0,,,,,71.06,46.04,,,,70.0,350.0,,,,0.0,,54.0,72.0,,,,999.0,,999.0,,999.0,,,999.0,,,999.0,999.0,,999.0,,,,,
2009,12,28,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,-999.0,,-999.0,,-999.0,,,-999.0,,,-999.0,-999.0,,-999.0,,,,,
2009,12,30,,,,,-28.0,163.0,9773.0,78.0,30.0,1520.0,,,1508.0,0.0,,32.0,14.0,61.0,,,,,73.04,46.04,,,,70.0,40.0,,,,0.0,,80.0,107.0,,,,9999.0,,9999.0,,9999.0,,,9999.0,,,9999.0,9999.0,,9999.0,,,,,
2009,12,31,,,,,,,,,,,,,,0.0,,,,,,,,,,32.0,,,,,,,,,0.0,,,,,,,-99.0,,-99.0,,-99.0,,,-99.0,,,-99.0,-99.0,,-99.0,,,,,
2010,1,1,,,,,-78.0,10220.0,9821.0,44.0,14.0,1109.0,,,1108.0,0.0,,27.0,10.0,55.0,,,,,68.0,41.0,,,,60.0,70.0,,,,0.0,,72.0,89.0,,,,-9999.0,,,,-9999.0,,,1.0,,,,-9999.0,,-9999.0,,,,,
2010,1,2,,,,,,,,,,,,,,0.0,,,,,,,,,32.0,32.0,,,,,,,,,0.0,,,,,,,-9.0,,,,-9.0,,,,,,,-9.0,,-9.0,,,,,
2010,1,3,,,,,-44.0,173.0,780.0,61.0,12.0,729.0,,,728.0,0.0,,30.0,13.0,50.0,,,,,71.06,44.96,,,,310.0,330.0,,,,0.0,,40.0,89.0,,,,999.0,,,,999.0,,,999.0,,,,999.0,,999.0,,,,,
2010,1,4,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,-999.0,,,,-999.0,,,-999.0,,,,-999.0,,-999.0,,,,,
2010,1,6,,,,,-67.0,183.0,9790.0,67.0,26.0,1114.0,,,1114.0,0.0,,24.0,11.0,46.0,,,,,73.94,44.96,,,,70.0,70.0,,,,0.0,,98.0,116.0,,,,9999.0,,,,9999.0,,,9999.0,,,,9999.0,,9999.0,,,,,
2010,1,7,,,,,,,,,,,,,,0.0,,,,,,,,,,32.0,,,,,,,,,0.0,,,,,,,-99.0,,,,-99.0,,,-99.0,,,,-99.0,,-99.0,,,,,
2010,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,99.0,,,99.0,,,,99.0,,99.0,,,,,
2010,1,9,,,,,-22.0,10163.0,9766.0,67.0,11.0,1029.0,,,1504.0,0.0,,36.0,20.0,54.0,,,,,69.08,44.06,,,,80.0,330.0,,,,0.0,,45.0,67.0,,,,-9999.0,,,,-9999.0,,,-9999.0,,,,-9999.0,,-9999.0,,,,,
2010,1,10,,,,,,,,,,,,,,0.0,,,,,,,,,32.0,32.0,,,,,,,,,0.0,,,,,,,-9.0,,,,-9.0,,,-9.0,,,,-9.0,,-9.0,,,,,
2010,1,11,,,,,-17.0,149.0,760.0,67.0,14.0,518.0,,,518.0,0.0,,36.0,20.0,50.0,,,,,69.08,48.02,,,,110.0,110.0,,,,0.0,,40.0,54.0,,,,999.0,,,,999.0,,,999.0,,,,999.0,,999.0,,,,,
2010,1,12,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,-999.0,,,,-999.0,,,-999.0,,,,-999.0,,-999.0,,,,,
2010,1,14,,,,,-67.0,210.0,9814.0,56.0,22.0,1030.0,,,1030.0,0.0,,25.0,12.0,40.0,,,,,69.98,44.96,,,,90.0,80.0,,,,0.0,,76.0,94.0,,,,9999.0,,,,9999.0,,,9999.0,,,,9999.0,,9999.0,,,,,
2010,1,15,,,,,,,,,,,,,,0.0,,,,,,,,,,32.0,,,,,,,,,0.0,,,,,,,-99.0,,,,-99.0,,,-99.0,,,,-99.0,,-99.0,,,,,
2010,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,99.0,,,99.0,,,,99.0,,99.0,,,,,
2010,1,17,,,,,-61.0,10203.0,9810.0,61.0,17.0,1445.0,,,1116.0,0.0,,26.0,10.0,48.0,,,,,73.04,44.06,,,,70.0,60.0,,,,0.0,,63.0,76.0,,,,-9999.0,,,,-9999.0,,,-9999.0,,,,-9999.0,,-9999.0,,,,,
2010,1,18,,,,,,,,,,,,,,0.0,,,,,,,,,32.0,32.0,,,,,,,,,0.0,,,,,,,-9.0,,,,-9.0,,,-9.0,,,,-9.0,,-9.0,,,,,
2010,1,19,,,,,-78.0,203.0,810.0,67.0,15.0,29.0,,,27.0,0.0,,20.0,10.0,39.0,,,,,75.02,46.94,,,,90.0,90.0,,,,0.0,,63.0,76.0,,,,999.0,,,,999.0,,,999.0,,,,999.0,,999.0,,,,,
2010,1,20,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,-999.0,,,,,,,-999.0,,,,-999.0,,,,,,,
2010,1,22,,,,,11.0,146.0,9760.0,89.0,26.0,1733.0,,,1725.0,0.0,,41.0,19.0,71.0,,,,,73.04,48.02,,,,30.0,20.0,,,,0.0,,76.0,112.0,,,,9999.0,,,,9999.0,,,9999.0,,,,9999.0,,9999.0,,,,,
2010,1,23,,,,,,,,,,,,,,0.0,,,,,,,,,,32.0,,,,,,,,,0.0,,,,,,,-99.0,,,,-99.0,,,-99.0,,,,-99.0,,-99.0,,,,,
2010,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,99.0,,,99.0,,,,99.0,,99.0,,,,,
2010,1,25,,,,,-22.0,10149.0,9756.0,72.0,16.0,1206.0,,,1021.0,0.0,,30.0,19.0,43.0,,,,,69.98,53.06,,,,120.0,100.0,,,,0.0,,54.0,67.0,,,,-9999.0,,,,-9999.0,,,-9999.0,,,,-9999.0,,-9999.0,,,,,
2010,1,26,,,,,,,,,,,,,,0.0,,,,,,,,,32.0,32.0,,,,,,,,,0.0,,,,,,,-9.0,,,,-9.0,,,-9.0,,,,-9.0,,-9.0,,,,,
2010,1,27,,,,,-28.0,129.0,739.0,67.0,22.0,502.0,,,501.0,0.0,,32.0,18.0,48.0,,,,,69.08,48.92,,,,170.0,170.0,,,,0.0,,40.0,58.0,,,,999.0,,,,999.0,,,999.0,,,,999.0,,999.0,,,,,
2010,1,28,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,-999.0,,,,,,,-999.0,,,,-999.0,,,,,,,
2010,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,9.0,,,,,,,
2010,1,30,,,,,89.0,71.0,9678.0,117.0,43.0,2227.0,,,2224.0,221.0,,73.0,44.0,100.0,,,,,68.0,51.98,,,,210.0,220.0,,,,0.0,,107.0,134.0,,,,1.0,,,,1.0,,,9999.0,,,,1.0,,1.0,,,,,
2010,1,31,,,,,,,,,,,,,,0.0,,,,,,,,,,32.0,,,,,,,,,0.0,,,,,,,,,,,,,,-99.0,,,,,,,,,,,
2010,2,1,,,,,44.0,10125.0,9736.0,94.0,15.0,959.0,,,2036.0,0.0,,55.0,31.0,77.0,,,,,66.92,48.92,,,,80.0,350.0,,,,0.0,,45.0,67.0,,,,-9999.0,,-9999.0,,-9999.0,,,,,,,-9999.0,,-9999.0,,,,,
2010,2,2,,,,,,,,,,,,,,0.0,,,,,,,,,32.0,32.0,,,,,,,,,0.0,,,,,,,-9.0,,-9.0,,-9.0,,,,,,,-9.0,,-9.0,,,,,
2010,2,3,,,,,50.0,85.0,688.0,106.0,14.0,55.0,,,229.0,0.0,,49.0,28.0,75.0,,,,,73.04,51.98,,,,80.0,80.0,,,,0.0,,40.0,54.0,,,,999.0,,999.0,,999.0,,,,,,,999.0,,999.0,,,,,
2010,2,4,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,-999.0,,-999.0,,-999.0,,,,,,,-999.0,,,,,,,
2010,2,6,,,,,67.0,115.0,9729.0,106.0,19.0,1648.0,,,1755.0,0.0,,61.0,36.0,89.0,,,,,68.0,50.0,,,,270.0,330.0,,,,0.0,,40.0,63.0,,,,9999.0,,9999.0,,9999.0,,,,,,,9999.0,,9999.0,,,,,
2010,2,7,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,-99.0,,-99.0,,-99.0,,,,,,,-99.0,,-99.0,,,,,
2010,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,99.0,,,,,,,99.0,,99.0,,,,,
2010,2,9,,,,,56.0,10125.0,9732.0,106.0,24.0,2305.0,,,2305.0,0.0,,53.0,31.0,75.0,,,,,69.08,51.08,,,,300.0,300.0,,,,0.0,,72.0,80.0,,,,-9999.0,,-9999.0,,-9999.0,,,,,,,-9999.0,,1.0,,,,,
2010,2,10,,,,,,,,,,,,,,,,,,,,,,,32.0,32.0,,,,,,,,,0.0,,,,,,,-9.0,,-9.0,,,,,,,,,-9.0,,,,,,,
2010,2,11,,,,,50.0,88.0,699.0,89.0,34.0,346.0,,,346.0,13.0,,59.0,36.0,89.0,,,,,62.959999999999994,48.92,,,,280.0,280.0,,,,0.0,,148.0,170.0,,,,999.0,,999.0,,1.0,,,,,,,999.0,,1.0,,,,,
2010,2,12,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,-999.0,,-999.0,,,,,,,,,-999.0,,,,,,,
2010,2,14,,,,,22.0,132.0,9736.0,78.0,21.0,1317.0,,,1409.0,0.0,,49.0,27.0,73.0,,,,,66.02,46.04,,,,150.0,170.0,,,,0.0,,54.0,72.0,,,,9999.0,,9999.0,,9999.0,,,,,,,9999.0,,9999.0,,,,,
2010,2,15,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,-99.0,,-99.0,,-99.0,,,,,,,-99.0,,,,,,,
2010,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,99.0,,,,,,,99.0,,,,,,,
2010,2,17,,,,,61.0,10176.0,9783.0,89.0,16.0,1543.0,,,2012.0,0.0,,67.0,44.0,90.0,,,,,64.04,44.06,,,,240.0,340.0,,,,0.0,,58.0,72.0,,,,-9999.0,,-9999.0,,-9999.0,,,,,,,-9999.0,,-9999.0,,,,,
2010,2,18,,,,,,,,,,,,,,0.0,,,,,,,,,32.0,32.0,,,,,,,,,0.0,,,,,,,-9.0,,-9.0,,-9.0,,,,,,,-9.0,,-9.0,,,,,
2010,2,19,,,,,56.0,186.0,790.0,94.0,17.0,438.0,,,437.0,0.0,,59.0,36.0,80.0,,,,,68.0,46.94,,,,320.0,350.0,,,,0.0,,40.0,54.0,,,,999.0,,999.0,,999.0,,,,,,,999.0,,999.0,,,,,
2010,2,20,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,-999.0,,-999.0,,-999.0,,,,,,,-999.0,,-999.0,,,,,
2010,2,22,,,,,22.0,149.0,9756.0,94.0,16.0,1712.0,,,1711.0,0.0,,40.0,19.0,68.0,,,,,75.92,48.92,,,,240.0,230.0,,,,0.0,,58.0,67.0,,,,9999.0,,9999.0,,9999.0,,,,,,,9999.0,,9999.0,,,,,
2010,2,23,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,-99.0,,-99.0,,-99.0,,,,,,,-99.0,,-99.0,,,,,
2010,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,99.0,,,,,,,99.0,,99.0,,,,,
2010,2,25,,,,,-6.0,10142.0,9753.0,94.0,23.0,1133.0,,,1131.0,0.0,,30.0,15.0,51.0,,,,,77.0,53.96,,,,60.0,40.0,,,,0.0,,80.0,107.0,,,,-9999.0,,-9999.0,,-9999.0,,,,,,,-9999.0,,-9999.0,,,,,
2010,2,26,,,,,,,,,,,,,,0.0,,,,,,,,,32.0,32.0,,,,,,,,,0.0,,,,,,,-9.0,,-9.0,,-9.0,,,,,,,-9.0,,-9.0,,,,,
2010,2,27,,,,,0.0,129.0,736.0,94.0,15.0,114.0,,,18.0,0.0,,33.0,16.0,61.0,,,,,78.08,51.08,,,,80.0,90.0,,,,0.0,,67.0,80.0,,,,999.0,,999.0,,999.0,,,,,,,999.0,,999.0,,,,,
2010,2,28,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,-999.0,,-999.0,,-999.0,,,,,,,-999.0,,-999.0,,,,,
2010,2,30,,,,,22.0,95.0,9705.0,94.0,28.0,1015.0,,,1016.0,0.0,,38.0,22.0,64.0,,,,,75.92,51.08,,,,140.0,150.0,,,,0.0,,67.0,76.0,,,,9999.0,,9999.0,,9999.0,,,,,,,9999.0,,9999.0,,,,,
2010,2,31,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,-99.0,,,,,,,,,,,,,,,,
2010,3,1,,,,,83.0,10173.0,9776.0,111.0,13.0,1033.0,,,1056.0,0.0,,69.0,48.0,90.0,,,,,66.92,48.02,,,,110.0,100.0,,,,0.0,,40.0,54.0,,,,-9999.0,,,,-9999.0,,-9999.0,1.0,,,-9999.0,-9999.0,,-9999.0,,,,,
2010,3,2,,,,,,,,,,,,,,0.0,,,,,,,,,32.0,32.0,,,,,,,,,0.0,,,,,,,-9.0,,,,-9.0,,-9.0,,,,-9.0,-9.0,,-9.0,,,,,
2010,3,3,,,,,72.0,142.0,749.0,117.0,21.0,839.0,,,521.0,0.0,,58.0,29.0,87.0,,,,,73.94,51.08,,,,270.0,130.0,,,,0.0,,67.0,89.0,,,,999.0,,,,999.0,,999.0,999.0,,,999.0,999.0,,999.0,,,,,
2010,3,4,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,-999.0,,,,-999.0,,-999.0,-999.0,,,-999.0,-999.0,,-999.0,,,,,
2010,3,6,,,,,50.0,112.0,9722.0,100.0,32.0,1741.0,,,1813.0,0.0,,51.0,29.0,77.0,,,,,69.98,51.08,,,,280.0,270.0,,,,0.0,,94.0,107.0,,,,9999.0,,,,9999.0,,9999.0,9999.0,,,9999.0,9999.0,,9999.0,,,,,
2010,3,7,,,,,,,,,,,,,,0.0,,,,,,,,,,32.0,,,,,,,,,0.0,,,,,,,-99.0,,,,-99.0,,-99.0,-99.0,,,-99.0,-99.0,,-99.0,,,,,
2010,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,99.0,,99.0,99.0,,,99.0,99.0,,99.0,,,,,
2010,3,9,,,,,44.0,10088.0,9699.0,111.0,32.0,1921.0,,,1919.0,0.0,,44.0,23.0,66.0,,,,,77.0,53.06,,,,270.0,270.0,,,,0.0,,98.0,112.0,,,,-9999.0,,,,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,,-9999.0,,,,,
2010,3,10,,,,,,,,,,,,,,0.0,,,,,,,,,32.0,32.0,,,,,,,,,0.0,,,,,,,,,,,,,-9.0,-9.0,,,-9.0,,,,,,,,
2010,3,11,,,,,83.0,95.0,705.0,106.0,35.0,954.0,,,111.0,91.0,,77.0,56.0,100.0,,,,,60.980000000000004,48.02,,,,270.0,160.0,,,,0.0,,103.0,139.0,,,,1.0,,,,1.0,,999.0,999.0,,,999.0,1.0,,1.0,,,,,
2010,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,-999.0,-999.0,,,-999.0,,,,,,,,
2010,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,,,,,,,
2010,3,14,,,,,39.0,108.0,9712.0,83.0,46.0,1317.0,,,1316.0,25.0,,62.0,28.0,89.0,,,,,59.0,48.92,,,,270.0,270.0,,,,0.0,,156.0,183.0,,,,1.0,,,,1.0,,9999.0,9999.0,,,1.0,1.0,,1.0,,,,,
2010,3,15,,,,,,,,,,,,,,0.0,,,,,,,,,,32.0,,,,,,,,,0.0,,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,,,
2010,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,99.0,,99.0,99.0,,,99.0,99.0,,,,,,,
2010,3,17,,,,,0.0,-9999.0,-9999.0,67.0,25.0,1423.0,,,1422.0,0.0,,45.0,25.0,68.0,,,,,62.059999999999995,44.96,,,,230.0,220.0,,,,0.0,,63.0,76.0,,,,-9999.0,,,,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,,-9999.0,,,,,
2010,3,18,,,,,,10.0,9.0,,,,,,,0.0,,,,,,,,,32.0,32.0,,,,,,,,,0.0,,,,,,,-9.0,,,,-9.0,,-9.0,-9.0,,,-9.0,-9.0,,-9.0,,,,,
2010,3,19,,,,,33.0,173.0,776.0,89.0,19.0,932.0,,,931.0,0.0,,51.0,27.0,77.0,,,,,69.08,46.04,,,,80.0,80.0,,,,0.0,,45.0,58.0,,,,999.0,,,,999.0,,999.0,999.0,,,999.0,999.0,,999.0,,,,,
2010,3,20,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,-999.0,,,,-999.0,,-999.0,-999.0,,,-999.0,-999.0,,-999.0,,,,,
2010,3,22,,,,,-39.0,129.0,9743.0,72.0,40.0,121.0,,,120.0,0.0,,27.0,17.0,47.0,,,,,66.02,51.08,,,,340.0,340.0,,,,0.0,,76.0,107.0,,,,9999.0,,,,9999.0,,9999.0,9999.0,,,9999.0,9999.0,,9999.0,,,,,
2010,3,23,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,-99.0,,,,-99.0,,-99.0,-99.0,,,-99.0,-99.0,,-99.0,,,,,
2010,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,99.0,,99.0,99.0,,,99.0,99.0,,99.0,,,,,
2010,3,25,,,,,11.0,10224.0,9831.0,106.0,23.0,1200.0,,,931.0,0.0,,31.0,14.0,56.0,,,,,80.96,55.04,,,,80.0,40.0,,,,0.0,,67.0,80.0,,,,-9999.0,,,,-9999.0,,-9999.0,-9999.0,,,-9999.0,-9999.0,,-9999.0,,,,,
2010,3,26,,,,,,,,,,,,,,0.0,,,,,,,,,32.0,32.0,,,,,,,,,0.0,,,,,,,-9.0,,,,-9.0,,-9.0,-9.0,,,-9.0,-9.0,,-9.0,,,,,
2010,3,27,,,,,22.0,156.0,760.0,117.0,31.0,116.0,,,100.0,0.0,,32.0,13.0,60.0,,,,,84.91999999999999,55.94,,,,70.0,50.0,,,,0.0,,72.0,89.0,,,,999.0,,,,999.0,,999.0,999.0,,,999.0,999.0,,999.0,,,,,
2010,3,28,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,-999.0,,,,-999.0,,-999.0,-999.0,,,-999.0,-999.0,,-999.0,,,,,
2010,3,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,9.0,,,,,
2010,3,30,,,,,17.0,95.0,9709.0,111.0,36.0,2255.0,,,2238.0,,,33.0,10.0,53.0,,,,,77.0,57.92,,,,360.0,10.0,,,,0.0,,107.0,130.0,,,,9999.0,,,,1.0,,9999.0,9999.0,,,9999.0,9999.0,,1.0,,,,,
2010,3,31,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,-99.0,,,,,,-99.0,-99.0,,,-99.0,-99.0,,,,,,,
2010,4,1,,,,,-44.0,10091.0,9709.0,72.0,45.0,329.0,,,315.0,0.0,,25.0,14.0,36.0,,,,,68.0,55.04,,,,280.0,270.0,,,,0.0,,107.0,134.0,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,
2010,4,2,,,,,,,,,,,,,,0.0,,,,,,,,,32.0,32.0,,,,,,,,,0.0,,,,,,,,,,,,,,-9.0,,,,,,-9.0,,,,,
2010,4,3,,,,,-28.0,146.0,753.0,78.0,17.0,553.0,,,552.0,0.0,,30.0,12.0,50.0,,,,,69.98,50.0,,,,260.0,250.0,,,,0.0,,63.0,76.0,,,,,,,,,,,999.0,,,,,,999.0,,,,,
2010,4,4,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,,,,
2010,4,6,,,,,6.0,98.0,9709.0,111.0,26.0,1703.0,,,1241.0,0.0,,29.0,13.0,53.0,,,,,82.94,55.04,,,,260.0,190.0,,,,0.0,,58.0,89.0,,,,,,,,,,,9999.0,,,,,,9999.0,,,,,
2010,4,7,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,-99.0,,,,,,-99.0,,,,,
2010,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,,,,,
2010,4,9,,,,,-56.0,10142.0,9753.0,89.0,40.0,1633.0,,,1633.0,0.0,,24.0,4.0,54.0,,,,,78.08,57.02,,,,290.0,310.0,,,,0.0,,107.0,148.0,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,
2010,4,10,,,,,,,,,,,,,,0.0,,,,,,,,,32.0,32.0,,,,,,,,,0.0,,,,,,,,,,,,,,-9.0,,,,,,-9.0,,,,,
2010,4,11,,,,,106.0,159.0,766.0,78.0,36.0,6.0,,,528.0,0.0,,13.0,7.0,34.0,,,,,77.0,59.0,,,,30.0,30.0,,,,0.0,,89.0,112.0,,,,,,,,,,,999.0,,,,,,999.0,,,,,
2010,4,12,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,,,,
2010,4,14,,,,,-44.0,85.0,9699.0,100.0,22.0,1725.0,,,1733.0,0.0,,20.0,7.0,41.0,,,,,86.0,57.02,,,,270.0,310.0,,,,0.0,,63.0,80.0,,,,,,,,,,,9999.0,,,,,,9999.0,,,,,
2010,4,15,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,-99.0,,,,,,-99.0,,,,,
2010,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,,,,,
2010,4,17,,,,,-33.0,10125.0,9736.0,111.0,32.0,1558.0,,,1557.0,0.0,,18.0,7.0,43.0,,,,,89.06,59.0,,,,200.0,190.0,,,,0.0,,94.0,174.0,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,
2010,4,18,,,,,,,,,,,,,,0.0,,,,,,,,,32.0,32.0,,,,,,,,,0.0,,,,,,,,,,,,,,-9.0,,,,,,-9.0,,,,,
2010,4,19,,,,,-17.0,85.0,699.0,106.0,57.0,621.0,,,619.0,0.0,,21.0,12.0,39.0,,,,,82.94,60.980000000000004,,,,280.0,270.0,,,,0.0,,116.0,148.0,,,,,,,,,,,999.0,,,,,,999.0,,,,,
2010,4,20,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,,,,
