YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,FRGT,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,THIC,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03,WV20
1958,1,22,,,,,,,,,,,274.0,,,,,0.0,0.0,,,48.02,41.0,,,,,,,,,,,,,1.0,,,,9999.0,,,9999.0,,,,,,1.0,,,,,,,,
1958,1,23,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,,,-99.0,,,-99.0,,,,,,,,,,,,,,
1958,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,99.0,,,99.0,,,,,,,,,,,,,,
1958,1,25,,,,,,,,,,,452.0,,,,,0.0,0.0,,,50.0,46.04,,,,,,,,,,,,,1.0,,,,-9999.0,,,-9999.0,,,,,,1.0,,,,,,,,
1958,1,26,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,0.0,,,,-9.0,,,-9.0,,,,,,,,,,,,,,
1958,1,27,,,,,,,,,,,56.0,,,,,0.0,0.0,,,48.92,41.0,,,,,,,,,,,,,1.0,,,,999.0,,,999.0,,,,,,1.0,,,,,,,,
1958,1,28,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,0.0,,,,-999.0,,,-999.0,,,,,,,,,,,,,,
1958,1,30,,,,,,,,,,,0.0,,,,,0.0,0.0,,,44.06,28.94,,,,,,,,,,,,,1.0,,,,9999.0,,,9999.0,,,,,,9999.0,,,,,,,,
1958,1,31,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,0.0,,,,-99.0,,,-99.0,,,,,,,,,,,,,,
1958,2,1,,,,,,,,,,,0.0,,,,,0.0,0.0,,,57.92,39.92,,,,,,,,,,,,,-9999.0,,,,,,,-9999.0,,,,,,-9999.0,,,,,,,,
1958,2,2,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,,,,-9.0,,,,,,,,
1958,2,3,,,,,,,,,,,0.0,,,,,0.0,0.0,,,53.96,41.0,,,,,,,,,,,,,999.0,,,,,,,999.0,,,,,,999.0,,,,,,,,
1958,2,4,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,
1958,2,6,,,,,,,,,,,0.0,,,,,0.0,0.0,,,59.0,42.08,,,,,,,,,,,,,9999.0,,,,,,,9999.0,,,,,,9999.0,,,,,,,,
1958,2,7,,,,,,,,,,,,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,
1958,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,
1958,2,9,,,,,,,,,,,23.0,,,,,0.0,0.0,,,53.06,37.04,,,,,,,,,,,,,-9999.0,,,,,,,-9999.0,,,,,,1.0,,,,,,,,
1958,2,10,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,,,,,,,,,,,,
1958,2,11,,,,,,,,,,,28.0,,,,,0.0,0.0,,,55.94,44.06,,,,,,,,,,,,,999.0,,,,,,,999.0,,,,,,1.0,,,,,,,,
1958,2,12,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,,,,,,,,,
1958,2,14,,,,,,,,,,,140.0,,,,,0.0,0.0,,,48.92,44.06,,,,,,,,,,,,,9999.0,,,,,,,9999.0,,,,,,1.0,,,,,,,,
1958,2,15,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,,,,,,,
1958,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,,,,,,,,,,,
1958,2,17,,,,,,,,,,,84.0,,,,,0.0,0.0,,,55.04,35.96,,,,,,,,,,,,,-9999.0,,,,,,,-9999.0,,,,,,1.0,,,,,,,,
1958,2,18,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,
1958,2,19,,,,,,,,,,,102.0,,,,,0.0,0.0,,,50.0,42.980000000000004,,,,,,,,,,,,,1.0,,,,,,,999.0,,,,,,1.0,,,,,,,,
1958,2,20,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,
1958,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,9.0,,,,,,,,,,,,,,
1958,2,22,,,,,,,,,,,8.0,,,,,0.0,0.0,,,46.94,41.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,
1958,2,23,,,,,,,,,,,,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,
1958,2,25,,,,,,,,,,,33.0,,,,,0.0,0.0,,,53.96,42.08,,,,,,,,,,,,,-9999.0,,,,,,,-9999.0,,,,,,1.0,,,,,,,,
1958,2,26,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,2,27,,,,,,,,,,,102.0,,,,,0.0,0.0,,,57.02,44.06,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,
1958,2,28,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,2,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,9.0,,,,,,,,,,,,,,
1958,2,30,,,,,,,,,,,0.0,,,,,0.0,0.0,,,55.04,44.06,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,9999.0,,,,,,,,
1958,2,31,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,3,1,,,,,,,,,,,0.0,,,,,0.0,0.0,,,51.08,30.02,,,,,,,,,,,,,1.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,-9999.0,,,,,,
1958,3,2,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,-9.0,,,,,,
1958,3,3,,,,,,,,,,,,,,,,0.0,0.0,,,44.96,35.96,,,,,,,,,,,,,999.0,,999.0,,,,,1.0,,,,,,1.0,,999.0,,,,,,
1958,3,4,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,-999.0,,,,,,
1958,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,9.0,,,,,,,,
1958,3,6,,,,,,,,,,,,,,,,0.0,0.0,,,48.02,32.0,,,,,,,,,,,,,9999.0,,9999.0,,,,,1.0,,,,,,1.0,,9999.0,,,,,,
1958,3,7,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,,,-99.0,,,,,,
1958,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,,,,,,,99.0,,,,,,
1958,3,9,,,,,,,,,,,0.0,,,,,0.0,0.0,,,48.02,33.08,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,1.0,,,,,,-9999.0,,-9999.0,,,,,,
1958,3,10,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,,,,,,,,
1958,3,11,,,,,,,,,,,38.0,,,,,,0.0,,,42.980000000000004,33.08,,,,,,,,,,,,,999.0,,999.0,,,,,999.0,,,,,,1.0,,1.0,,,,,,
1958,3,12,,,,,,,,,,,,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,-999.0,,-999.0,,,,,-999.0,,,,,,,,,,,,,,
1958,3,14,,,,,,,,,,,5.0,,,,,0.0,0.0,,,48.92,32.0,,,,,,,,,,,,,9999.0,,9999.0,,,,,9999.0,,,,,,1.0,,9999.0,,,,,,
1958,3,15,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,-99.0,,-99.0,,,,,-99.0,,,,,,,,-99.0,,,,,,
1958,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,,,,,99.0,,99.0,,,,,,
1958,3,17,,,,,,,,,,,0.0,,,,,0.0,0.0,,,50.0,28.94,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,-9999.0,,,,,,
1958,3,18,,,,,,,,,,,,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,-9.0,,,,,,,,-9.0,,,,,,
1958,3,19,,,,,,,,,,,0.0,,,,,0.0,0.0,,,51.98,35.96,,,,,,,,,,,,,999.0,,999.0,,,,,999.0,,,,,,999.0,,999.0,,,,,,
1958,3,20,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,-999.0,,,,,,-999.0,,-999.0,,,,,,
1958,3,22,,,,,,,,,,,0.0,,,,,0.0,0.0,,,53.96,30.02,,,,,,,,,,,,,9999.0,,9999.0,,,,,9999.0,,,,,,9999.0,,9999.0,,,,,,
1958,3,23,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,-99.0,,-99.0,,,,,-99.0,,,,,,,,-99.0,,,,,,
1958,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,,,,,,,99.0,,,,,,
1958,3,25,,,,,,,,,,,25.0,,,,,0.0,0.0,,,55.04,33.08,,,,,,,,,,,,,1.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,-9999.0,,,,,,
1958,3,26,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,0.0,,-9.0,,,,,-9.0,,,,,,,,-9.0,,,,,,
1958,3,27,,,,,,,,,,,38.0,,,,,0.0,0.0,,,51.08,37.94,,,,,,,,,,,,,1.0,,999.0,,,,,999.0,,,,,,1.0,,999.0,,,,,,
1958,3,28,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-999.0,,,,,-999.0,,,,,,,,-999.0,,,,,,
1958,3,30,,,,,,,,,,,23.0,,,,,0.0,0.0,,,51.08,41.0,,,,,,,,,,,,,9999.0,,9999.0,,,,,9999.0,,,,,,1.0,,9999.0,,,,,,
1958,3,31,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,,,-99.0,,,,,,
1958,4,1,,,,,,,,,,,33.0,,,,,0.0,0.0,,,60.08,41.0,,,,,,,,,,,,,1.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,,,,,,,
1958,4,2,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,-9.0,,,,,,,,,,,,,,
1958,4,3,,,,,,,,,,,36.0,,,,,0.0,0.0,,,55.04,39.02,,,,,,,,,,,,,999.0,,999.0,,,,,999.0,,,,,,1.0,,,,,,,,
1958,4,4,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,-999.0,,,,,,,,,,,,,,
1958,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,
1958,4,6,,,,,,,,,,,,,,,,0.0,0.0,,,55.94,35.96,,,,,,,,,,,,,1.0,,9999.0,,,,,9999.0,,,,,,1.0,,,,,,,,
1958,4,7,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,-99.0,,,,,-99.0,,,,,,,,,,,,,,
1958,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,,,,,99.0,,,,,,,,
1958,4,9,,,,,,,,,,,0.0,,,,,0.0,0.0,,,64.04,44.06,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,,,,,,,
1958,4,10,,,,,,,,,,,,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,-9.0,,,,,,,,,,,,,,
1958,4,11,,,,,,,,,,,0.0,,,,,0.0,0.0,,,60.08,42.08,,,,,,,,,,,,,999.0,,999.0,,,,,999.0,,,,,,999.0,,,,,,,,
1958,4,12,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,-999.0,,,,,,,,,,,,,,
1958,4,14,,,,,,,,,,,56.0,,,,,0.0,0.0,,,53.06,35.06,,,,,,,,,,,,,9999.0,,9999.0,,,,,9999.0,,,,,,1.0,,,,,,,,
1958,4,15,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,-99.0,,,,,-99.0,,,,,,,,,,,,,,
1958,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,99.0,,,,,,,,,,,,,,
1958,4,17,,,,,,,,,,,0.0,,,,,0.0,0.0,,,64.04,39.92,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,,,,,
1958,4,18,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,-9.0,,,,,,-9.0,,,,,,,,
1958,4,19,,,,,,,,,,,0.0,,,,,0.0,0.0,,,73.04,41.0,,,,,,,,,,,,,999.0,,999.0,,,,,999.0,,,,,,999.0,,,,,,,,
1958,4,20,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,-999.0,,,,,,,,,,,,,,
1958,4,22,,,,,,,,,,,69.0,,,,,0.0,0.0,,,53.06,41.0,,,,,,,,,,,,,9999.0,,9999.0,,,,,9999.0,,,,,,1.0,,,,,,,,
1958,4,23,,,,,,,,,,,,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,-99.0,,-99.0,,,,,-99.0,,,,,,,,,,,,,,
1958,4,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,,,,,,,,,,,,,
1958,4,25,,,,,,,,,,,15.0,,,,,0.0,0.0,,,55.04,37.94,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,,,,,,,
1958,4,26,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,-9.0,,,,,,,,,,,,,,
1958,4,27,,,,,,,,,,,180.0,,,,,0.0,0.0,,,53.96,42.980000000000004,,,,,,,,,,,,,1.0,,999.0,,,,,999.0,,,,,,1.0,,,,,,,,
1958,4,28,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,-999.0,,,,,-999.0,,,,,,,,,,,,,,
1958,4,30,,,,,,,,,,,198.0,,,,,0.0,0.0,,,53.06,44.06,,,,,,,,,,,,,1.0,,9999.0,,,,,9999.0,,,,,,1.0,,,,,,,,
1958,4,31,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,-99.0,,,,,-99.0,,,,,,,,,,,,,,
1958,5,1,,,,,,,,,,,0.0,,,,,0.0,0.0,,,62.059999999999995,44.96,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,,,,,
1958,5,2,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,-9.0,,,,,,-9.0,,,,,,,,
1958,5,3,,,,,,,,,,,0.0,,,,,0.0,0.0,,,62.059999999999995,42.980000000000004,,,,,,,,,,,,,999.0,,999.0,,,,,999.0,,,,,,999.0,,,,,,,,
1958,5,4,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,-999.0,,,,,,-999.0,,,,,,,,
1958,5,6,,,,,,,,,,,0.0,,,,,0.0,0.0,,,66.02,46.94,,,,,,,,,,,,,9999.0,,9999.0,,,,,9999.0,,,,,,9999.0,,,,,,,,
1958,5,7,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,-99.0,,-99.0,,,,,-99.0,,,,,,,,,,,,,,
1958,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,,,,,,,,,,,,,
1958,5,9,,,,,,,,,,,0.0,,,,,0.0,0.0,,,64.04,48.02,,,,,,,,,,,,,1.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,,,,,
1958,5,10,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,-9.0,,,,,,-9.0,,,,,,,,
1958,5,11,,,,,,,,,,,0.0,,,,,0.0,0.0,,,64.94,48.92,,,,,,,,,,,,,999.0,,999.0,,,,,999.0,,,,,,999.0,,,,,,,,
1958,5,12,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,-999.0,,,,,,-999.0,,,,,,,,
1958,5,14,,,,,,,,,,,0.0,,,,,0.0,0.0,,,69.98,46.04,,,,,,,,,,,,,9999.0,,9999.0,,,,,9999.0,,,,,,9999.0,,,,,,,,
1958,5,15,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,-99.0,,-99.0,,,,,-99.0,,,,,,,,,,,,,,
1958,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,,,,,,,,,,,,,
1958,5,17,,,,,,,,,,,18.0,,,,,0.0,0.0,,,53.96,42.980000000000004,,,,,,,,,,,,,1.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,,,,,,,
1958,5,18,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,-9.0,,,,,,,,,,,,,,
1958,5,19,,,,,,,,,,,13.0,,,,,0.0,0.0,,,59.0,39.02,,,,,,,,,,,,,999.0,,999.0,,,,,999.0,,,,,,1.0,,,,,,,,
1958,5,20,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,-999.0,,,,,,,,,,,,,,
1958,5,22,,,,,,,,,,,0.0,,,,,0.0,0.0,,,78.08,44.96,,,,,,,,,,,,,9999.0,,9999.0,,,,,9999.0,,,,,,9999.0,,,,,,,,
1958,5,23,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,-99.0,,,,,,-99.0,,,,,,,,
1958,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,,,,,99.0,,,,,,,,
1958,5,25,,,,,,,,,,,0.0,,,,,0.0,0.0,,,77.0,51.98,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,,,,,
1958,5,26,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,-9.0,,,,,,-9.0,,,,,,,,
1958,5,27,,,,,,,,,,,0.0,,,,,0.0,0.0,,,82.04,53.96,,,,,,,,,,,,,999.0,,999.0,,,,,999.0,,,,,,999.0,,,,,,,,
1958,5,28,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,-999.0,,,,,,,,,,,,,,
1958,5,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,
1958,5,30,,,,,,,,,,,23.0,,,,,0.0,0.0,,,71.96,55.94,,,,,,,,,,,,,9999.0,,1.0,,,,,9999.0,,,,,,1.0,,,,,,,,
1958,5,31,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,,,,,,,
1958,6,1,,,,,,,,,,,5.0,,,,,0.0,0.0,,,71.06,51.98,,,,,,,,,,,,,1.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,,,,,,,
1958,6,2,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,-9.0,,,,,,,,,,,,,,
1958,6,3,,,,,,,,,,,,,,,,0.0,0.0,,,73.04,50.0,,,,,,,,,,,,,999.0,,999.0,,,,,999.0,,,,,,1.0,,,,,,,,
1958,6,4,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-999.0,,,,,-999.0,,,,,,,,,,,,,,
1958,6,6,,,,,,,,,,,0.0,,,,,0.0,0.0,,,75.02,55.94,,,,,,,,,,,,,9999.0,,9999.0,,,,,9999.0,,,,,,9999.0,,,,,,,,
1958,6,7,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,-99.0,,,,,,-99.0,,,,,,,,
1958,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,,,,,99.0,,,,,,,,
1958,6,9,,,,,,,,,,,33.0,,,,,0.0,0.0,,,62.959999999999994,55.04,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,,,,,,,
1958,6,10,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,-9.0,,,,,,,,,,,,,,
1958,6,11,,,,,,,,,,,0.0,,,,,0.0,0.0,,,73.04,53.06,,,,,,,,,,,,,999.0,,999.0,,,,,999.0,,,,,,999.0,,,,,,,,
1958,6,12,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,-999.0,,,,,,-999.0,,,,,,,,
1958,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,9.0,,,,,,,,
1958,6,14,,,,,,,,,,,20.0,,,,,0.0,0.0,,,60.980000000000004,55.04,,,,,,,,,,,,,1.0,,9999.0,,,,,9999.0,,,,,,1.0,,,,,,,,
1958,6,15,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,-99.0,,,,,-99.0,,,,,,,,,,,,,,
1958,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,99.0,,,,,,99.0,,,,,,,,
1958,6,17,,,,,,,,,,,0.0,,,,,0.0,0.0,,,60.980000000000004,53.06,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,,,,,
1958,6,18,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,-9.0,,,,,,,,,,,,,,
1958,6,19,,,,,,,,,,,,,,,,0.0,0.0,,,66.92,53.06,,,,,,,,,,,,,1.0,,999.0,,,,,999.0,,,,,,1.0,,,,,,,,
1958,6,20,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-999.0,,,,,-999.0,,,,,,,,,,,,,,
1958,6,22,,,,,,,,,,,0.0,,,,,0.0,0.0,,,71.96,53.96,,,,,,,,,,,,,9999.0,,9999.0,,,,,9999.0,,,,,,9999.0,,,,,,,,
1958,6,23,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,
1958,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,
1958,6,25,,,,,,,,,,,0.0,,,,,0.0,0.0,,,84.02,57.02,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,,,,,
1958,6,26,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,-9.0,,,,,,-9.0,,,,,,,,
1958,6,27,,,,,,,,,,,0.0,,,,,0.0,0.0,,,89.96000000000001,57.92,,,,,,,,,,,,,999.0,,999.0,,,,,999.0,,,,,,999.0,,,,,,,,
1958,6,28,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,-999.0,,,,,,-999.0,,,,,,,,
1958,6,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,
1958,6,30,,,,,,,,,,,0.0,,,,,0.0,0.0,,,75.02,57.92,,,,,,,,,,,,,1.0,,9999.0,,,,,9999.0,,,,,,9999.0,,,,,,,,
1958,6,31,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,-99.0,,,,,,,,
1958,7,1,,,,,,,,,,,0.0,,,,,0.0,0.0,,,75.92,50.0,,,,,,,,,,,,,-9999.0,,,,,,,-9999.0,,,,,,-9999.0,,,,,,,,
1958,7,2,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,,,,-9.0,,,,,,,,
1958,7,3,,,,,,,,,,,0.0,,,,,0.0,0.0,,,80.06,51.98,,,,,,,,,,,,,999.0,,,,,,,999.0,,,,,,999.0,,,,,,,,
1958,7,4,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,-999.0,,,,,,,,
1958,7,6,,,,,,,,,,,0.0,,,,,0.0,0.0,,,87.08000000000001,57.02,,,,,,,,,,,,,9999.0,,,,,,,9999.0,,,,,,9999.0,,,,,,,,
1958,7,7,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,-99.0,,,,,,,,
1958,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,,,99.0,,,,,,,,
1958,7,9,,,,,,,,,,,0.0,,,,,0.0,0.0,,,89.96000000000001,60.08,,,,,,,,,,,,,-9999.0,,,,,,,-9999.0,,,,,,-9999.0,,,,,,,,
1958,7,10,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,,,,-9.0,,,,,,,,
