YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT05,WT07,WT08,WT10,WT11,WT12,WT13,WT14,WT16,WT18,WV03,WV20
1972,3,25,40.0,30.0,,,,,,,1136.0,0.0,90.0,,,,0.0,0.0,,80.96,66.02,,666.0,,,,225.0,225.0,,,,,82.0,58.0,,,,,,,,,,,,-9999.0,,,
1972,3,26,60.0,60.0,,,,,,,1530.0,0.0,89.0,,,,0.0,0.0,,80.06,62.059999999999995,,654.0,,,,225.0,225.0,,,,,82.0,58.0,,,,,,,,,,,,-9999.0,,,
1972,3,27,90.0,90.0,,,,,,,1130.0,33.0,34.0,,,,0.0,0.0,,78.98,68.0,,252.0,,,,180.0,180.0,,,,,87.0,63.0,,,,,,,,,,,,1.0,,,
1972,3,28,100.0,100.0,,,,,,,1612.0,0.0,5.0,,,,0.0,0.0,,77.0,68.0,,36.0,,,,270.0,315.0,,,,,77.0,49.0,,,,,,,,,,,,1.0,,,
1972,3,29,70.0,90.0,,,,,,,1730.0,0.0,55.0,,,,0.0,0.0,,80.06,62.059999999999995,,408.0,,,,360.0,315.0,,,,,118.0,76.0,,,,,,,,,,,,1.0,,,
1972,3,30,30.0,40.0,,,,,,,1054.0,0.0,92.0,,,,0.0,0.0,,78.98,60.08,,678.0,,,,225.0,270.0,,,,,108.0,76.0,,,,,,,,,,,,1.0,,,
1972,3,31,50.0,30.0,,,,,,,1354.0,0.0,94.0,,,,0.0,0.0,,78.98,60.98,,690.0,,,,225.0,225.0,,,,,82.0,54.0,,,,,,,,,,,,-9999.0,,,
1972,4,1,100.0,100.0,,,,,,,1600.0,0.0,6.0,,,,0.0,0.0,,80.96,62.059999999999995,,42.0,,,,45.0,45.0,,,,,98.0,72.0,,,-9999.0,,,,,,,,,-9999.0,,,
1972,4,2,100.0,100.0,,,,,,,12.0,48.0,0.0,,,,0.0,0.0,,75.92,71.06,,0.0,,,,45.0,45.0,,,,,82.0,54.0,,,-9999.0,,,,,,,,,1.0,,,
1972,4,3,100.0,100.0,,,,,,,1606.0,3.0,13.0,,,,0.0,0.0,,82.04,69.98,,102.0,,,,45.0,45.0,,,,,113.0,85.0,,,-9999.0,,,,,,,,,1.0,,,
1972,4,4,100.0,100.0,,,,,,,1542.0,0.0,36.0,,,,0.0,0.0,,78.98,69.08,,264.0,,,,45.0,45.0,,,,,144.0,121.0,,,-9999.0,,,,,,,,,1.0,,,
1972,4,5,100.0,90.0,,,,,,,900.0,0.0,40.0,,,,0.0,0.0,,80.96,69.08,,300.0,,,,45.0,45.0,,,,,154.0,121.0,,,-9999.0,,,,,,,,,-9999.0,,,
1972,4,6,100.0,100.0,,,,,,,0.0,8.0,5.0,,,,0.0,0.0,,78.08,69.08,,36.0,,,,45.0,45.0,,,,,93.0,67.0,,,-9999.0,,,,,,,,,1.0,,,
1972,4,7,40.0,40.0,,,,,,,1518.0,0.0,80.0,,,,0.0,0.0,,82.04,64.94,,594.0,,,,45.0,45.0,,,,,144.0,112.0,,,-9999.0,,,,,,,,,1.0,,,
1972,4,8,40.0,30.0,,,,,,,1424.0,0.0,85.0,,,,0.0,0.0,,82.94,69.98,,636.0,,,,45.0,45.0,,,,,154.0,116.0,,,-9999.0,,,,,,,,,1.0,,,
1972,4,9,80.0,80.0,,,,,,,1536.0,41.0,73.0,,,,0.0,0.0,,82.04,69.98,,552.0,,,,45.0,45.0,,,,,170.0,130.0,,,-9999.0,,,,,,,,,1.0,,,
1972,4,10,60.0,60.0,,,,,,,854.0,25.0,77.0,,,,0.0,0.0,,82.04,69.08,,582.0,,,,45.0,45.0,,,,,190.0,148.0,,,-9999.0,,,,,,,,,1.0,,,
1972,4,11,90.0,100.0,,,,,,,1154.0,0.0,80.0,,,,0.0,0.0,,80.96,69.98,,600.0,,,,45.0,45.0,,,,,164.0,121.0,,,-9999.0,,,,,,,,,1.0,,,
1972,4,12,80.0,100.0,,,,,,,1206.0,5.0,36.0,,,,0.0,0.0,,80.06,68.0,,276.0,,,,45.0,45.0,,,,,123.0,94.0,,,-9999.0,,,,,,,,,1.0,,,
1972,4,13,50.0,60.0,,,,,,,1230.0,0.0,87.0,,,,0.0,0.0,,80.06,64.04,,654.0,,,,135.0,135.0,,,,,87.0,72.0,,,-9999.0,,,,,,,,,-9999.0,,,
1972,4,14,90.0,80.0,,,,,,,2136.0,991.0,31.0,,,,0.0,0.0,,80.96,68.0,,234.0,,,,135.0,135.0,,,,,139.0,112.0,,,1.0,,,,,,,,,1.0,,,
1972,4,15,100.0,100.0,,,,,,,1012.0,142.0,7.0,,,,0.0,0.0,,77.0,68.0,,54.0,,,,135.0,135.0,,,,,154.0,112.0,,,1.0,,,,,,,,,1.0,,,
1972,4,16,90.0,100.0,,,,,,,1342.0,23.0,20.0,,,,0.0,0.0,,80.06,66.02,,150.0,,,,90.0,90.0,,,,,113.0,98.0,,,1.0,,,,,,,,,1.0,,,
1972,4,17,90.0,80.0,,,,,,,1612.0,20.0,40.0,,,,0.0,0.0,,80.96,66.92,,306.0,,,,135.0,135.0,,,,,103.0,80.0,,,1.0,,,,,,,,,1.0,,,
1972,4,18,90.0,90.0,,,,,,,1224.0,0.0,39.0,,,,0.0,0.0,,82.04,71.96,,300.0,,,,45.0,45.0,,,,,149.0,54.0,,,-9999.0,,,,,,,,,-9999.0,,,
1972,4,19,50.0,50.0,,,,,,,1242.0,0.0,78.0,,,,0.0,0.0,,80.96,69.98,,594.0,,,,45.0,45.0,,,,,154.0,116.0,,,-9999.0,,,,,,,,,-9999.0,,,
1972,4,20,40.0,30.0,,,,,,,1412.0,0.0,89.0,,,,0.0,0.0,,82.04,69.98,,678.0,,,,90.0,45.0,,,,,159.0,103.0,,,-9999.0,,,,,,,,,-9999.0,,,
1972,4,21,40.0,40.0,,,,,,,1442.0,0.0,85.0,,,,0.0,0.0,,82.94,69.98,,648.0,,,,45.0,45.0,,,,,154.0,116.0,,,-9999.0,,,,,,,,,1.0,,,
1972,4,22,80.0,100.0,,,,,,,1124.0,0.0,47.0,,,,0.0,0.0,,80.96,71.06,,360.0,,,,45.0,45.0,,,,,149.0,121.0,,,-9999.0,,,,,,,,,1.0,,,
1972,4,23,80.0,90.0,,,,,,,1118.0,0.0,85.0,,,,0.0,0.0,,80.96,69.98,,654.0,,,,45.0,45.0,,,,,159.0,130.0,,,-9999.0,,,,,,,,,1.0,,,
1972,4,24,60.0,60.0,,,,,,,1224.0,0.0,81.0,,,,0.0,0.0,,82.04,69.08,,624.0,,,,45.0,45.0,,,,,144.0,98.0,,,-9999.0,,,,,,,,,1.0,,,
1972,4,25,90.0,80.0,,,,,,,1400.0,0.0,83.0,,,,0.0,0.0,,82.04,69.08,,636.0,,,,45.0,45.0,,,,,139.0,103.0,,,-9999.0,,,,,,,,,-9999.0,,,
1972,4,26,60.0,40.0,,,,,,,1342.0,3.0,83.0,,,,0.0,0.0,,82.04,69.08,,642.0,,,,45.0,45.0,,,,,159.0,121.0,,,-9999.0,,,,,,,,,1.0,,,
1972,4,27,30.0,30.0,,,,,,,1536.0,0.0,86.0,,,,0.0,0.0,,84.02,69.08,,660.0,,,,45.0,45.0,,,,,149.0,107.0,,,-9999.0,,,,,,,,,1.0,,,
1972,4,28,90.0,90.0,,,,,,,1554.0,0.0,80.0,,,,0.0,0.0,,82.04,69.08,,624.0,,,,45.0,45.0,,,,,154.0,121.0,,,-9999.0,,,,,,,,,1.0,,,
1972,4,29,90.0,90.0,,,,,,,1354.0,0.0,48.0,,,,0.0,0.0,,82.04,69.98,,378.0,,,,45.0,45.0,,,,,144.0,103.0,,,-9999.0,,,,,,,,,-9999.0,,,
1972,4,30,80.0,70.0,,,,,,,1400.0,0.0,74.0,,,,0.0,0.0,,84.02,69.98,,576.0,,,,45.0,45.0,,,,,154.0,112.0,,,-9999.0,,,,,,,,,1.0,,,
1972,4,31,-9999.0,-9999.0,,,,,,,-9999.0,-9999.0,-9999.0,,,,-9999.0,-9999.0,,-1767.8200000000002,-1767.8200000000002,,-9999.0,,,,-9999.0,-9999.0,,,,,-9999.0,-9999.0,,,-9999.0,,,,,,,,,-9999.0,,,
1972,5,1,50.0,40.0,,,,,,,1606.0,0.0,94.0,,,,0.0,0.0,,84.02,68.0,,726.0,,,,45.0,45.0,,,,,159.0,116.0,,,,,,,,,,,,-9999.0,,,
1972,5,2,60.0,50.0,,,,,,,1618.0,0.0,93.0,,,,0.0,0.0,,84.02,69.08,,720.0,,,,45.0,45.0,,,,,139.0,103.0,,,,,,,,,,,,-9999.0,,,
1972,5,3,90.0,90.0,,,,,,,1406.0,0.0,73.0,,,,0.0,0.0,,82.94,68.0,,570.0,,,,45.0,45.0,,,,,113.0,80.0,,,,,,,,,,,,-9999.0,,,
1972,5,4,30.0,30.0,,,,,,,1318.0,0.0,92.0,,,,0.0,0.0,,84.91999999999999,66.02,,714.0,,,,45.0,45.0,,,,,144.0,80.0,,,,,,,,,,,,-9999.0,,,
1972,5,5,10.0,10.0,,,,,,,1212.0,0.0,94.0,,,,0.0,0.0,,84.91999999999999,69.08,,738.0,,,,45.0,45.0,,,,,159.0,103.0,,,,,,,,,,,,-9999.0,,,
1972,5,6,80.0,100.0,,,,,,,1112.0,0.0,36.0,,,,0.0,0.0,,82.04,69.98,,282.0,,,,45.0,45.0,,,,,129.0,94.0,,,,,,,,,,,,-9999.0,,,
1972,5,7,80.0,80.0,,,,,,,1624.0,0.0,63.0,,,,0.0,0.0,,84.02,71.96,,492.0,,,,45.0,45.0,,,,,123.0,89.0,,,,,,,,,,,,-9999.0,,,
1972,5,8,10.0,20.0,,,,,,,1218.0,0.0,92.0,,,,0.0,0.0,,84.91999999999999,71.06,,720.0,,,,45.0,45.0,,,,,139.0,107.0,,,,,,,,,,,,-9999.0,,,
1972,5,9,40.0,30.0,,,,,,,1530.0,3.0,88.0,,,,0.0,0.0,,86.0,69.08,,690.0,,,,45.0,45.0,,,,,139.0,107.0,,,,,,,,,,,,1.0,,,
1972,5,10,60.0,80.0,,,,,,,1112.0,0.0,47.0,,,,0.0,0.0,,82.94,69.98,,366.0,,,,135.0,180.0,,,,,87.0,72.0,,,,,,,,,,,,1.0,,,
1972,5,11,90.0,100.0,,,,,,,1348.0,0.0,39.0,,,,0.0,0.0,,82.04,69.08,,306.0,,,,225.0,225.0,,,,,82.0,63.0,,,,,,,,,,,,1.0,,,
1972,5,12,100.0,100.0,,,,,,,1436.0,0.0,32.0,,,,0.0,0.0,,82.04,69.98,,252.0,,,,45.0,135.0,,,,,98.0,72.0,,,,,,,,,,,,1.0,,,
1972,5,13,100.0,100.0,,,,,,,2318.0,8.0,0.0,,,,0.0,0.0,,80.06,71.06,,0.0,,,,90.0,45.0,,,,,77.0,58.0,,,,,,,,,,,,1.0,,,
1972,5,14,40.0,40.0,,,,,,,1642.0,0.0,91.0,,,,0.0,0.0,,87.08000000000001,69.98,,714.0,,,,45.0,45.0,,,,,129.0,94.0,,,,,,,,,,,,-9999.0,,,
1972,5,15,30.0,30.0,,,,,,,1348.0,0.0,93.0,,,,0.0,0.0,,86.0,73.04,,738.0,,,,45.0,45.0,,,,,154.0,112.0,,,,,,,,,,,,-9999.0,,,
1972,5,16,20.0,20.0,,,,,,,1154.0,0.0,93.0,,,,0.0,0.0,,84.91999999999999,71.96,,732.0,,,,45.0,45.0,,,,,159.0,116.0,,,,,,,,,,,,-9999.0,,,
1972,5,17,70.0,90.0,,,,,,,1200.0,10.0,84.0,,,,0.0,0.0,,84.91999999999999,69.08,,666.0,,,,45.0,45.0,,,,,154.0,94.0,,,,,,,,,,,,1.0,,,
1972,5,18,20.0,20.0,,,,,,,1518.0,0.0,93.0,,,,0.0,0.0,,86.0,69.98,,738.0,,,,45.0,45.0,,,,,149.0,107.0,,,,,,,,,,,,-9999.0,,,
1972,5,19,20.0,30.0,,,,,,,1654.0,0.0,93.0,,,,0.0,0.0,,84.91999999999999,69.98,,714.0,,,,45.0,45.0,,,,,139.0,103.0,,,,,,,,,,,,-9999.0,,,
1972,5,20,40.0,40.0,,,,,,,1724.0,0.0,90.0,,,,0.0,0.0,,84.91999999999999,71.06,,714.0,,,,45.0,45.0,,,,,139.0,107.0,,,,,,,,,,,,1.0,,,
1972,5,21,70.0,70.0,,,,,,,1636.0,0.0,78.0,,,,0.0,0.0,,84.91999999999999,71.06,,618.0,,,,45.0,45.0,,,,,134.0,103.0,,,,,,,,,,,,1.0,,,
1972,5,22,40.0,60.0,,,,,,,1654.0,0.0,79.0,,,,0.0,0.0,,84.91999999999999,71.06,,624.0,,,,45.0,45.0,,,,,134.0,107.0,,,,,,,,,,,,1.0,,,
1972,5,23,50.0,40.0,,,,,,,1242.0,5.0,75.0,,,,0.0,0.0,,84.02,69.98,,594.0,,,,45.0,45.0,,,,,159.0,94.0,,,,,,,,,,,,1.0,,,
1972,5,24,70.0,70.0,,,,,,,1154.0,0.0,43.0,,,,0.0,0.0,,82.94,71.06,,348.0,,,,45.0,45.0,,,,,134.0,98.0,,,,,,,,,,,,1.0,,,
1972,5,25,60.0,70.0,,,,,,,1312.0,5.0,62.0,,,,0.0,0.0,,84.02,69.98,,492.0,,,,45.0,45.0,,,,,149.0,103.0,,,,,,,,,,,,1.0,,,
1972,5,26,20.0,30.0,,,,,,,1500.0,0.0,95.0,,,,0.0,0.0,,84.91999999999999,64.94,,756.0,,,,45.0,45.0,,,,,129.0,76.0,,,,,,,,,,,,-9999.0,,,
1972,5,27,40.0,40.0,,,,,,,1236.0,0.0,85.0,,,,0.0,0.0,,84.91999999999999,68.0,,684.0,,,,45.0,45.0,,,,,139.0,94.0,,,,,,,,,,,,1.0,,,
1972,5,28,70.0,70.0,,,,,,,1542.0,0.0,89.0,,,,0.0,0.0,,84.91999999999999,71.96,,708.0,,,,45.0,45.0,,,,,134.0,89.0,,,,,,,,,,,,1.0,,,
1972,5,29,90.0,90.0,,,,,,,1200.0,0.0,73.0,,,,0.0,0.0,,84.91999999999999,71.96,,588.0,,,,45.0,45.0,,,,,139.0,107.0,,,,,,,,,,,,1.0,,,
1972,5,30,100.0,90.0,,,,,,,1512.0,0.0,85.0,,,,0.0,0.0,,84.91999999999999,73.04,,684.0,,,,45.0,45.0,,,,,154.0,112.0,,,,,,,,,,,,1.0,,,
1972,5,31,80.0,80.0,,,,,,,1412.0,0.0,51.0,,,,0.0,0.0,,84.91999999999999,71.96,,408.0,,,,45.0,45.0,,,,,164.0,121.0,,,,,,,,,,,,1.0,,,
1972,6,1,80.0,80.0,,,,,,,1336.0,3.0,73.0,,,,0.0,0.0,,86.0,71.06,,588.0,,,,45.0,45.0,,,,,118.0,80.0,,,,,,,,,,,,1.0,,,
1972,6,2,80.0,100.0,,,,,,,1018.0,0.0,43.0,,,,0.0,0.0,,82.94,71.06,,342.0,,,,135.0,135.0,,,,,118.0,76.0,,,,,,,,,,,,-9999.0,,,
1972,6,3,100.0,100.0,,,,,,,730.0,104.0,39.0,,,,0.0,0.0,,82.04,69.98,,312.0,,,,225.0,270.0,,,,,103.0,72.0,,,,,,,,,,,,1.0,,,
1972,6,4,80.0,80.0,,,,,,,1654.0,0.0,48.0,,,,0.0,0.0,,82.04,68.0,,384.0,,,,45.0,45.0,,,,,93.0,63.0,,,,,,,,,,,,1.0,,,
1972,6,5,90.0,100.0,,,,,,,1730.0,0.0,73.0,,,,0.0,0.0,,84.91999999999999,66.02,,588.0,,,,45.0,45.0,,,,,103.0,72.0,,,,,,,,,,,,-9999.0,,,
1972,6,6,80.0,70.0,,,,,,,1836.0,0.0,83.0,,,,0.0,0.0,,87.08000000000001,66.92,,666.0,,,,45.0,45.0,,,,,113.0,76.0,,,,,,,,,,,,-9999.0,,,
1972,6,7,80.0,80.0,,,,,,,1306.0,0.0,60.0,,,,0.0,0.0,,86.0,71.96,,480.0,,,,45.0,45.0,,,,,139.0,80.0,,,,,,,,,,,,-9999.0,,,
1972,6,8,70.0,60.0,,,,,,,1706.0,0.0,74.0,,,,0.0,0.0,,87.98,73.94,,594.0,,,,90.0,45.0,,,,,113.0,85.0,,,,,,,,,,,,1.0,,,
1972,6,9,100.0,100.0,,,,,,,1342.0,0.0,17.0,,,,0.0,0.0,,82.04,75.02,,138.0,,,,135.0,135.0,,,,,87.0,72.0,,,,,,,,,,,,-9999.0,,,
1972,6,10,70.0,60.0,,,,,,,1324.0,0.0,65.0,,,,0.0,0.0,,84.02,71.96,,522.0,,,,180.0,135.0,,,,,87.0,63.0,,,,,,,,,,,,1.0,,,
1972,6,11,60.0,60.0,,,,,,,1054.0,64.0,59.0,,,,0.0,0.0,,82.04,71.06,,474.0,,,,180.0,180.0,,,,,72.0,54.0,,,,,,,,,,,,1.0,,,
1972,6,12,80.0,90.0,,,,,,,1736.0,0.0,88.0,,,,0.0,0.0,,87.98,71.06,,708.0,,,,45.0,45.0,,,,,118.0,89.0,,,,,,,,,,,,-9999.0,,,
1972,6,13,80.0,90.0,,,,,,,1712.0,0.0,33.0,,,,0.0,0.0,,87.08000000000001,73.94,,264.0,,,,45.0,45.0,,,,,118.0,98.0,,,,,,,,,,,,1.0,,,
1972,6,14,70.0,70.0,,,,,,,1742.0,0.0,68.0,,,,0.0,0.0,,86.0,73.94,,552.0,,,,45.0,45.0,,,,,129.0,85.0,,,,,,,,,,,,1.0,,,
1972,6,15,40.0,40.0,,,,,,,1448.0,0.0,81.0,,,,0.0,0.0,,87.08000000000001,73.94,,654.0,,,,45.0,45.0,,,,,144.0,98.0,,,,,,,,,,,,1.0,,,
1972,6,16,70.0,80.0,,,,,,,1436.0,5.0,57.0,,,,0.0,0.0,,86.0,73.94,,462.0,,,,45.0,45.0,,,,,139.0,94.0,,,,,,,,,,,,1.0,,,
1972,6,17,60.0,60.0,,,,,,,1312.0,0.0,86.0,,,,0.0,0.0,,87.08000000000001,73.94,,690.0,,,,45.0,45.0,,,,,139.0,107.0,,,,,,,,,,,,1.0,,,
1972,6,18,50.0,40.0,,,,,,,1306.0,3.0,90.0,,,,0.0,0.0,,87.08000000000001,73.04,,726.0,,,,90.0,45.0,,,,,154.0,116.0,,,,,,,,,,,,1.0,,,
1972,6,19,30.0,30.0,,,,,,,1018.0,0.0,92.0,,,,0.0,0.0,,87.08000000000001,73.94,,738.0,,,,45.0,45.0,,,,,144.0,98.0,,,,,,,,,,,,1.0,,,
1972,6,20,50.0,50.0,,,,,,,1542.0,0.0,73.0,,,,0.0,0.0,,86.0,73.04,,588.0,,,,45.0,45.0,,,,,139.0,103.0,,,,,,,,,,,,1.0,,,
1972,6,21,40.0,50.0,,,,,,,1518.0,0.0,88.0,,,,0.0,0.0,,87.08000000000001,69.98,,714.0,,,,90.0,90.0,,,,,118.0,76.0,,,,,,,,,,,,-9999.0,,,
1972,6,22,40.0,40.0,,,,,,,1724.0,0.0,88.0,,,,0.0,0.0,,87.98,69.98,,708.0,,,,90.0,45.0,,,,,108.0,76.0,,,,,,,,,,,,1.0,,,
1972,6,23,60.0,60.0,,,,,,,1136.0,10.0,65.0,,,,0.0,0.0,,87.08000000000001,69.98,,528.0,,,,135.0,45.0,,,,,123.0,98.0,,,,,,,,,,,,1.0,,,
1972,6,24,100.0,100.0,,,,,,,1530.0,0.0,17.0,,,,0.0,0.0,,86.0,75.02,,138.0,,,,45.0,45.0,,,,,134.0,89.0,,,,,,,,,,,,1.0,,,
1972,6,25,100.0,100.0,,,,,,,1342.0,0.0,59.0,,,,0.0,0.0,,86.0,73.94,,474.0,,,,45.0,45.0,,,,,149.0,116.0,,,,,,,,,,,,1.0,,,
1972,6,26,100.0,100.0,,,,,,,1318.0,3.0,29.0,,,,0.0,0.0,,84.02,73.94,,234.0,,,,45.0,45.0,,,,,154.0,121.0,,,,,,,,,,,,1.0,,,
1972,6,27,90.0,90.0,,,,,,,1418.0,10.0,70.0,,,,0.0,0.0,,86.0,73.04,,564.0,,,,45.0,45.0,,,,,180.0,130.0,,,,,,,,,,,,1.0,,,
1972,6,28,90.0,100.0,,,,,,,1324.0,0.0,73.0,,,,0.0,0.0,,84.91999999999999,73.94,,588.0,,,,45.0,45.0,,,,,154.0,112.0,,,,,,,,,,,,1.0,,,
1972,6,29,70.0,70.0,,,,,,,1124.0,0.0,89.0,,,,0.0,0.0,,87.08000000000001,73.04,,720.0,,,,45.0,45.0,,,,,134.0,94.0,,,,,,,,,,,,-9999.0,,,
1972,6,30,30.0,30.0,,,,,,,1512.0,0.0,87.0,,,,0.0,0.0,,87.08000000000001,73.04,,702.0,,,,45.0,45.0,,,,,139.0,112.0,,,,,,,,,,,,-9999.0,,,
1972,6,31,-9999.0,-9999.0,,,,,,,-9999.0,-9999.0,-9999.0,,,,-9999.0,-9999.0,,-1767.8200000000002,-1767.8200000000002,,-9999.0,,,,-9999.0,-9999.0,,,,,-9999.0,-9999.0,,,,,,,,,,,,-9999.0,,,
1972,7,1,30.0,30.0,,,,,,,1224.0,0.0,85.0,,,,0.0,0.0,,87.98,71.06,,684.0,,,,90.0,90.0,,,,,134.0,98.0,,,,,,,,,,,,-9999.0,,,
1972,7,2,60.0,70.0,,,,,,,1430.0,0.0,87.0,,,,0.0,0.0,,87.08000000000001,75.02,,702.0,,,,45.0,45.0,,,,,154.0,116.0,,,,,,,,,,,,1.0,,,
1972,7,3,80.0,70.0,,,,,,,1530.0,0.0,83.0,,,,0.0,0.0,,87.98,75.02,,672.0,,,,90.0,90.0,,,,,159.0,107.0,,,,,,,,,,,,-9999.0,,,
1972,7,4,100.0,100.0,,,,,,,1254.0,0.0,57.0,,,,0.0,0.0,,86.0,75.92,,456.0,,,,45.0,45.0,,,,,159.0,116.0,,,,,,,,,,,,-9999.0,,,
1972,7,5,90.0,90.0,,,,,,,1154.0,0.0,83.0,,,,0.0,0.0,,87.08000000000001,75.92,,666.0,,,,45.0,45.0,,,,,159.0,121.0,,,,,,,,,,,,-9999.0,,,
1972,7,6,70.0,60.0,,,,,,,1406.0,0.0,81.0,,,,0.0,0.0,,87.08000000000001,75.02,,648.0,,,,45.0,45.0,,,,,164.0,134.0,,,,,,,,,,,,1.0,,,
1972,7,7,80.0,70.0,,,,,,,1454.0,0.0,62.0,,,,0.0,0.0,,87.98,75.02,,498.0,,,,45.0,45.0,,,,,139.0,116.0,,,,,,,,,,,,1.0,,,
1972,7,8,100.0,100.0,,,,,,,1212.0,0.0,1.0,,,,0.0,0.0,,84.91999999999999,75.02,,12.0,,,,45.0,45.0,,,,,129.0,94.0,,,,,,,,,,,,1.0,,,
1972,7,9,100.0,100.0,,,,,,,1436.0,13.0,14.0,,,,0.0,0.0,,84.02,73.04,,114.0,,,,45.0,45.0,,,,,123.0,94.0,,,,,,,,,,,,1.0,,,
1972,7,10,90.0,80.0,,,,,,,1618.0,8.0,49.0,,,,0.0,0.0,,86.0,71.96,,390.0,,,,90.0,135.0,,,,,108.0,85.0,,,,,,,,,,,,1.0,,,
1972,7,11,100.0,100.0,,,,,,,1406.0,0.0,23.0,,,,0.0,0.0,,86.0,75.02,,186.0,,,,45.0,45.0,,,,,139.0,103.0,,,,,,,,,,,,-9999.0,,,
1972,7,12,100.0,100.0,,,,,,,1348.0,0.0,39.0,,,,0.0,0.0,,87.98,75.92,,312.0,,,,45.0,45.0,,,,,159.0,121.0,,,,,,,,,,,,1.0,,,
1972,7,13,90.0,80.0,,,,,,,1012.0,18.0,43.0,,,,0.0,0.0,,86.0,73.94,,342.0,,,,45.0,45.0,,,,,164.0,121.0,,,,,,,,,,,,1.0,,,
1972,7,14,100.0,100.0,,,,,,,1142.0,0.0,34.0,,,,0.0,0.0,,84.91999999999999,73.04,,276.0,,,,45.0,45.0,,,,,144.0,107.0,,,,,,,,,,,,1.0,,,
1972,7,15,80.0,80.0,,,,,,,1430.0,0.0,63.0,,,,0.0,0.0,,87.08000000000001,71.06,,504.0,,,,45.0,45.0,,,,,129.0,98.0,,,,,,,,,,,,1.0,,,
1972,7,16,50.0,50.0,,,,,,,1506.0,0.0,76.0,,,,0.0,0.0,,87.08000000000001,75.02,,612.0,,,,45.0,45.0,,,,,149.0,116.0,,,,,,,,,,,,-9999.0,,,
1972,7,17,50.0,40.0,,,,,,,1618.0,0.0,89.0,,,,0.0,0.0,,87.98,75.92,,708.0,,,,45.0,45.0,,,,,154.0,107.0,,,,,,,,,,,,1.0,,,
1972,7,18,40.0,50.0,,,,,,,1618.0,0.0,87.0,,,,0.0,0.0,,89.06,75.02,,690.0,,,,45.0,45.0,,,,,129.0,94.0,,,,,,,,,,,,-9999.0,,,
1972,7,19,40.0,40.0,,,,,,,1630.0,0.0,93.0,,,,0.0,0.0,,87.98,73.94,,744.0,,,,45.0,45.0,,,,,123.0,98.0,,,,,,,,,,,,-9999.0,,,
1972,7,20,50.0,60.0,,,,,,,1512.0,0.0,69.0,,,,0.0,0.0,,87.98,71.06,,552.0,,,,45.0,45.0,,,,,129.0,98.0,,,,,,,,,,,,1.0,,,
1972,7,21,40.0,30.0,,,,,,,1530.0,0.0,90.0,,,,0.0,0.0,,87.98,71.06,,714.0,,,,45.0,45.0,,,,,139.0,98.0,,,,,,,,,,,,-9999.0,,,
1972,7,22,50.0,50.0,,,,,,,1554.0,0.0,93.0,,,,0.0,0.0,,89.06,73.04,,744.0,,,,45.0,45.0,,,,,129.0,107.0,,,,,,,,,,,,-9999.0,,,
1972,7,23,60.0,50.0,,,,,,,1554.0,0.0,69.0,,,,0.0,0.0,,87.98,75.02,,546.0,,,,45.0,45.0,,,,,139.0,94.0,,,,,,,,,,,,1.0,,,
1972,7,24,60.0,70.0,,,,,,,1348.0,3.0,67.0,,,,0.0,0.0,,87.08000000000001,73.94,,534.0,,,,45.0,45.0,,,,,134.0,107.0,,,,,,,,,,,,1.0,,,
1972,7,25,80.0,100.0,,,,,,,1642.0,5.0,53.0,,,,0.0,0.0,,86.0,73.04,,420.0,,,,45.0,45.0,,,,,139.0,107.0,,,,,,,,,,,,1.0,,,
1972,7,26,70.0,70.0,,,,,,,954.0,0.0,94.0,,,,0.0,0.0,,87.98,75.02,,744.0,,,,45.0,45.0,,,,,154.0,112.0,,,,,,,,,,,,-9999.0,,,
1972,7,27,70.0,80.0,,,,,,,1400.0,0.0,66.0,,,,0.0,0.0,,87.08000000000001,73.94,,522.0,,,,45.0,45.0,,,,,159.0,116.0,,,,,,,,,,,,-9999.0,,,
1972,7,28,40.0,50.0,,,,,,,1312.0,0.0,81.0,,,,0.0,0.0,,86.0,73.94,,642.0,,,,45.0,45.0,,,,,149.0,103.0,,,,,,,,,,,,1.0,,,
1972,7,29,40.0,50.0,,,,,,,1700.0,0.0,80.0,,,,0.0,0.0,,86.0,73.04,,630.0,,,,45.0,45.0,,,,,159.0,134.0,,,,,,,,,,,,1.0,,,
1972,7,30,50.0,40.0,,,,,,,1654.0,5.0,77.0,,,,0.0,0.0,,87.08000000000001,71.06,,612.0,,,,45.0,45.0,,,,,129.0,80.0,,,,,,,,,,,,1.0,,,
1972,7,31,70.0,80.0,,,,,,,1324.0,0.0,32.0,,,,0.0,0.0,,87.08000000000001,71.06,,246.0,,,,135.0,135.0,,,,,108.0,98.0,,,,,,,,,,,,-9999.0,,,
1972,8,1,100.0,90.0,,,,,,,1154.0,0.0,56.0,,,,0.0,0.0,,84.02,69.98,,438.0,,,,180.0,135.0,,,,,87.0,76.0,,,,,,,,,,,,-9999.0,,,
